Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
14,109,60,Jun 11,TB,,HOU,L3-4,GS-8,L(4-8),4,7.2,6,3,3,0,8,1,0,4.61,29,118,78,18,17,7,14,6,0,0,63,,,0,0,0,28,0,0,0,0,1,0,1.11,0.162,1.63,,,1t start tie,8t 1-- 2 out tie
15,110,65,Jun 17,TB,,SF,L1-5,GS-6,L(4-9),5,6.0,6,4,3,3,7,0,0,4.60,27,108,67,18,11,4,12,7,2,0,50,,,0,1,0,23,3,0,0,0,0,0,.72,-0.180,-1.11,,,1t start tie,6t 3 out d4
16,111,70,Jun 22,TB,@,CLE,L1-6,GS-6,L(4-10),4,6.0,6,4,4,2,5,1,0,4.70,26,97,61,15,15,10,9,7,1,0,47,,,1,0,0,24,3,0,0,0,0,0,.54,-0.169,-0.68,,,1b start tie,6b 3 out d4
17,112,76,Jun 28,TB,,BOS,L2-8,GS-7,L(4-11),5,6.1,7,4,4,4,9,1,0,4.76,29,109,69,26,13,9,7,4,0,0,48,,,0,0,0,25,3,0,0,1,0,0,.88,-0.088,-0.13,,,1t start tie,7t 1-- 1 out d2
18,113,81,Jul 3,TB,,DET,L1-5,GS-6,,4,5.2,3,0,0,3,10,0,1,4.50,23,115,66,24,15,5,4,2,1,0,70,,,0,1,0,19,0,0,0,0,0,0,1.40,0.274,2.41,,,1t start tie,6t 1-3 2 out a1
19,114,86,Jul 8,TB,@,BOS,L5-6,GS-6,L(4-12),4,6.0,7,5,5,2,3,1,0,4.66,26,116,68,24,9,11,10,5,1,0,39,,,3,1,0,23,0,0,0,0,1,0,1.06,-0.266,-1.77,,,1b start tie,6b 3 out d1
20,115,89,Jul 15,TB,,BAL,L3-4,GS-8,L(4-13),6,7.1,7,4,4,1,6,2,0,4.68,30,105,71,13,18,5,18,4,3,0,53,,,0,0,0,29,2,0,0,0,0,0,1.21,-0.179,-0.40,,,1t start tie,8t --- 1 out d1
21,116,94,Jul 20,TB,@,COL,W11-3,GS-6,W(5-13),4,6.0,4,2,2,2,11,0,0,4.60,25,105,67,22,15,8,4,3,0,0,65,,,0,0,0,21,1,0,0,0,1,0,.78,0.001,1.45,,,1b start a 1,6b 3 out a8
22,117,99,Jul 26,TB,@,LAD,L2-3,GS-7,L(5-14),5,7.0,4,3,1,0,8,1,0,4.42,27,84,60,16,15,10,9,4,0,0,69,,,0,0,0,26,0,0,0,0,0,2,.70,-0.037,0.37,,,1b start tie,7b 3 out d3
23,118,104,Aug 1,TB,,KC,L0-3,GS-8,L(5-15),5,7.1,6,3,3,1,6,1,0,4.38,28,102,69,13,11,14,7,3,0,0,59,,,0,0,0,24,1,0,0,2,0,0,1.23,0.085,1.35,,,1t start tie,8t 1-- 1 out d2
24,119,109,Aug 6,TB,,MIN,W7-3,GS-6,W(6-15),4,6.0,3,1,1,3,7,0,0,4.26,22,99,59,18,9,7,5,3,2,0,66,,,0,0,0,19,1,0,0,1,0,0,1.05,0.249,1.89,,,1t start tie,6t 3 out a2
25,120,114,Aug 12,TB,@,NYY,L3-6,GS-6,L(6-16),5,6.0,7,5,5,0,9,1,1,4.39,26,108,72,17,11,5,11,5,1,0,47,,,1,0,0,25,2,0,0,0,0,0,1.18,-0.314,-1.86,,,1b start a 1,6b 3 out d2
26,121,119,Aug 17,TB,,SD,W2-0,GS-8,W(7-16),4,7.1,4,0,0,1,9,0,0,4.18,27,107,70,18,18,10,7,1,1,0,78,,,0,0,0,26,0,0,0,0,0,0,.84,0.384,3.35,,,1t start tie,8t 1-- 1 out a2
27,122,124,Aug 23,TB,,BOS,L1-2,GS-5,L(7-17),5,5.0,5,2,1,2,6,0,0,4.11,21,109,68,18,13,8,5,3,0,0,55,,,0,0,0,19,1,0,0,1,0,0,.97,-0.010,0.41,,,1t start tie,5t 3 out d2
28,123,129,Aug 28,TB,@,HOU,W10-4,GS-7,W(8-17),4,7.0,4,3,3,2,10,1,1,4.10,28,114,74,19,18,10,5,2,0,0,65,,,0,0,0,25,0,0,0,0,0,0,1.26,0.199,0.34,,,1b start tie,7b 3 out a1
29,124,135,Sep 4,TB,,TOR,L3-5,GS-7,,6,6.1,5,2,2,1,9,0,0,4.06,24,105,62,21,14,7,7,2,2,0,63,,,0,0,0,23,1,0,0,0,0,0,.91,0.221,1.87,,,1t start tie,7t 1-- 1 out a2
30,125,141,Sep 10,TB,@,NYY,L1-5,GS-7,L(8-18),5,7.0,4,3,3,1,6,2,0,4.05,27,102,72,20,11,9,11,6,1,0,62,,,0,0,0,26,1,0,0,0,0,1,.77,-0.017,0.67,,,1b start tie,7b 3 out d3
31,126,147,Sep 16,TB,@,BAL,L4-5,GS-7,,5,6.1,7,3,3,1,4,2,0,4.05,27,100,63,15,13,13,9,2,2,0,50,,,0,0,0,26,0,0,0,2,0,2,.98,0.112,0.70,,,1b start a 2,7b 12- 1 out a2
32,127,153,Sep 23,TB,,BOS,L1-2,GS-6,L(8-19),6,6.0,7,2,2,2,7,1,0,4.02,27,105,66,19,14,8,10,3,2,0,55,,,0,0,0,25,0,0,0,0,0,0,.76,0.081,0.89,,,1t start tie,6t 3 out d1
33,128,159,Sep 29,TB,@,CWS,W5-3,GS-7,W(9-19),5,6.2,6,3,3,2,5,1,0,4.02,27,104,68,18,14,12,8,4,0,0,53,,,1,0,0,25,1,1,0,1,0,0,1.02,0.121,0.10,,,1b start tie,7b -2- 2 out a2
,,,,,,,10-23,,W-L:9-19,4.6,201.1,183,100,90,67,233,30,3,4.02,850,3409,63%,17%,12%,0.96,,22%,6%,0,55,,---%,13,5,1,769,33,2,0,12,4,9,.94,-0.460,2.86,,,,
