Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
1,168,2,Apr 4,CHC,@,STL,W2-1,GS-6,W(1-0),99,6.0,4,1,0,2,6,0,1,0.00,25,90,55,18,10,9,7,3,2,0,66,,,0,0,0,22,0,0,0,0,0,0,1.47,0.252,2.04,25.30,48.00,1b start tie,6b 3 out a1
2,169,6,Apr 9,CHC,@,MIL,W7-4,GS-7,W(2-0),4,7.0,3,3,3,2,10,1,0,2.08,26,98,63,20,8,5,9,3,1,0,67,,,0,0,0,24,2,0,0,0,0,0,.78,0.153,0.66,30.75,54.00,1b start a 4,7b 3 out a4
3,170,11,Apr 15,CHC,,PIT,L7-8,GS-6,,5,5.2,5,3,3,1,5,2,0,2.89,22,98,62,20,7,6,10,3,1,0,51,,,1,0,0,21,0,1,0,1,0,0,.67,0.057,0.05,13.15,23.00,1t start tie,6t --- 2 out a3
4,171,17,Apr 22,CHC,@,CIN,W12-8,GS-6,W(3-0),6,6.0,8,5,4,0,8,2,0,3.65,26,101,67,18,16,7,11,5,0,0,46,,,0,0,0,26,0,0,0,0,0,1,1.06,-0.181,-1.90,20.70,42.00,1b start a 3,6b 3 out a6
5,172,22,Apr 28,CHC,@,BOS,L4-5,GS-5,L(3-1),5,4.1,10,5,5,3,5,1,0,4.66,24,98,60,19,13,7,9,6,1,0,25,,,0,1,0,21,2,0,0,0,0,0,.69,-0.317,-3.19,1.95,13.00,1b start a 1,5b 12- 1 out d3
6,173,27,May 3,CHC,,PHI,W5-4,GS-6,W(4-1),4,6.0,6,3,3,1,7,0,0,4.63,24,85,57,16,8,7,9,4,2,0,54,,,1,0,1,22,2,0,0,0,1,0,.84,-0.039,0.16,21.30,42.00,1t start tie,6t 3 out d2
7,174,32,May 9,CHC,@,COL,L4-10,GS-4,L(4-2),5,3.2,9,9,5,3,3,0,0,5.35,23,85,53,13,7,4,13,6,1,0,15,,,2,0,0,19,1,1,0,0,1,0,.94,-0.405,-5.89,-2.95,5.00,1b start tie,4b 1-- 2 out d6
8,175,37,May 14,CHC,@,STL,L0-5,GS-6,L(4-3),4,6.0,7,4,4,1,5,2,1,5.44,26,85,60,18,5,9,10,3,1,0,46,,,1,0,0,24,2,0,0,0,0,0,.46,-0.189,-0.96,10.10,21.00,1b start tie,6b 3 out d4
9,176,42,May 21,CHC,,MIL,W13-6,GS-6,W(5-3),6,6.0,5,1,0,1,6,0,1,4.80,26,111,71,20,14,9,9,3,2,0,65,,,1,0,0,24,1,0,0,0,0,1,.85,0.192,2.16,25.30,48.00,1t start tie,6t 3 out a5
10,177,47,May 26,CHC,@,LAD,L0-4,GS-6,L(5-4),4,6.0,5,4,4,1,9,2,0,4.92,23,95,60,22,15,5,8,3,1,0,54,,,0,0,0,22,1,0,0,1,0,0,.67,-0.101,-0.99,19.90,33.00,1b start tie,6b 3 out d4
11,178,52,May 31,CHC,@,SD,L1-2,GS-6,,4,6.0,5,1,1,2,7,1,0,4.60,23,84,53,15,13,7,7,3,0,0,63,,,1,0,0,21,1,0,0,1,0,0,1.05,0.238,1.91,21.30,36.00,1b start tie,6b 3 out tie
12,179,57,Jun 6,CHC,,MIA,W10-2,GS-7,W(6-4),5,6.0,2,2,2,3,5,0,0,4.46,23,100,64,20,8,10,5,3,0,0,62,,,0,0,0,20,0,1,0,0,0,0,.87,0.124,1.24,20.50,39.00,1t start tie,7t --3 0 out a3
13,180,62,Jun 11,CHC,,COL,W7-5,GS-5,,4,4.1,5,4,4,3,3,0,1,4.68,22,82,46,17,3,5,10,6,0,0,37,,,1,0,0,18,2,0,0,0,0,0,1.15,-0.119,-0.97,2.35,10.00,1t start tie,5t 123 1 out a2
14,181,67,Jun 17,CHC,@,PIT,L3-4,GS-5,L(6-5),5,4.2,4,3,2,2,7,1,1,4.64,22,94,57,16,10,8,4,4,0,0,51,,,0,0,0,19,2,0,1,0,0,1,.87,-0.206,-1.22,16.30,29.00,1b start tie,5b 123 2 out d1
15,182,72,Jun 22,CHC,@,MIA,W11-1,GS-7,W(7-5),4,7.0,6,1,1,0,3,1,0,4.36,25,82,49,15,6,10,12,7,0,0,64,,,0,1,0,25,1,0,0,1,0,0,.57,0.129,2.36,20.15,39.00,1b start tie,7b 3 out a7
16,183,77,Jun 27,CHC,@,WSH,L1-6,GS-5,L(7-6),4,4.0,6,6,5,6,4,0,0,4.67,24,98,52,16,5,6,8,6,0,0,26,,,7,0,0,18,0,0,0,0,0,1,1.12,-0.245,-2.88,-0.20,9.00,1b start a 1,5b 12- 0 out d3
17,184,82,Jul 2,CHC,@,CIN,W6-2,GS-7,W(8-6),4,7.0,1,0,0,2,6,0,0,4.33,24,100,69,16,7,11,5,2,0,0,79,,,0,0,0,22,0,0,0,0,0,0,.75,0.326,3.62,29.95,51.00,1b start tie,7b 3 out a5
18,185,87,Jul 8,CHC,,PIT,L2-4,GS-6,L(8-7),5,5.2,6,4,3,2,3,1,2,4.35,27,107,65,17,8,10,10,7,0,0,44,,,0,0,0,23,3,0,1,0,0,0,1.22,-0.266,-1.21,6.75,17.00,1t start tie,6t --3 2 out d2
19,186,90,Jul 15,CHC,@,BAL,W10-3,GS-7,W(9-7),6,6.2,4,2,1,3,3,1,0,4.17,27,101,63,20,2,12,9,3,2,0,60,,,0,1,0,24,0,0,0,0,0,1,.58,0.214,1.18,18.80,38.00,1b start tie,7b 12- 2 out a6
20,187,95,Jul 21,CHC,,STL,L4-11,GS-6,,5,6.0,5,2,2,0,6,1,0,4.11,23,97,66,17,11,5,12,7,1,0,60,,,1,0,0,23,2,0,0,0,0,0,.94,0.165,1.16,18.50,30.00,1t start tie,6t 3 out a1
21,188,100,Jul 26,CHC,@,CWS,W8-3,GS-7,W(10-7),4,6.2,2,2,2,2,5,1,0,4.03,23,98,60,19,5,7,9,4,1,0,65,,,0,0,0,20,1,0,0,1,1,0,.68,0.238,1.52,22.60,41.00,1b start tie,7b --- 2 out a4
22,189,106,Aug 2,CHC,,ARI,L0-3,GS-7,L(10-8),6,7.0,3,2,1,2,8,0,1,3.88,27,95,56,18,11,10,6,2,1,0,71,,,1,0,0,24,1,0,0,1,0,1,1.03,0.087,1.69,,,1t start tie,7t 3 out d2
23,190,111,Aug 7,CHC,@,SF,W5-3,GS-7,W(11-8),4,6.1,9,3,2,0,5,1,1,3.83,29,91,62,14,9,9,14,6,0,0,50,,,0,0,0,28,4,0,0,1,0,1,1.00,0.078,-0.05,,,1b start tie,7b 1-- 1 out a2
24,191,116,Aug 13,CHC,@,ARI,W7-2,GS-6,W(12-8),5,6.0,3,1,1,3,6,0,0,3.73,23,91,59,24,10,9,5,1,0,0,65,,,0,0,0,18,1,0,0,1,1,0,1.26,0.281,2.42,,,1b start a 1,6b 3 out a1
25,192,121,Aug 18,CHC,,TOR,W7-4,GS-7,W(13-8),4,6.1,6,1,1,2,6,0,0,3.63,26,93,61,17,9,6,12,5,4,0,61,,,0,1,0,24,2,0,0,0,0,0,.96,0.161,1.48,,,1t start tie,7t 1-3 1 out a4
26,193,126,Aug 24,CHC,@,CIN,L2-4,GS-6,,5,5.2,4,1,0,3,8,0,0,3.49,24,98,57,16,7,4,9,5,0,0,64,,,0,0,0,21,1,0,1,0,0,1,1.41,0.120,1.32,,,1b start tie,6b 123 2 out a1
