Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
1,96,4,Apr 01,TOR,,NYY,W7-4,GS-5,,99,5,3,4,4,3,8,1,0,7.2,22,85,53,20,15,8,3,1,0,0,50,,,0,0,0,19,1,0,0,0,0,1,0.85,-0.233,-1.52,15.65,27,1t start tie,5t 3 out d3
2,97,9,Apr 07,TOR,@,TEX,L1-5,GS-5,L(0-1),5,4.2,6,5,5,5,3,0,0,8.38,24,95,44,16,5,10,6,4,0,0,30,,,0,0,0,18,2,0,0,1,1,0,1.23,-0.116,-1.49,-0.1,8,1b start tie,5b -2- 2 out d4
3,98,14,Apr 13,TOR,@,CLE,W8-4,GS-5,,5,5,9,4,4,2,5,0,0,7.98,26,99,62,22,8,14,5,5,0,0,36,,,1,0,0,24,2,0,0,0,0,0,0.97,-0.107,-1.34,6.65,18,1b start tie,5b 3 out tie
4,99,20,Apr 21,TOR,@,NYY,L1-9,GS-6,L(0-2),7,5.1,5,8,6,4,5,1,0,8.55,25,94,55,19,9,11,5,2,0,0,31,,,0,0,0,21,1,0,0,1,0,1,0.76,-0.231,-4.52,4.6,13,1b start tie,6b -2- 1 out d6
5,100,25,Apr 27,TOR,,TEX,L4-6,GS-6,L(0-3),5,5.1,8,6,6,1,4,1,0,8.88,25,91,61,19,7,11,9,6,0,0,31,,,0,0,0,22,1,0,0,0,0,0,1.14,-0.406,-3.7,2.6,10,1t start tie,6t -2- 1 out d2
6,101,30,May 02,TOR,@,MIN,L0-4,GS-7,L(0-4),4,7,6,2,2,1,5,1,0,7.52,28,99,68,22,10,10,12,8,0,0,61,,,1,0,0,27,1,0,0,1,0,1,0.79,0.055,1.65,17.55,30,1b start tie,7b 3 out d2
7,102,36,May 08,TOR,,SEA,L0-5,GS-5,L(0-5),5,5,9,5,5,2,2,1,0,7.71,26,88,53,12,8,13,9,3,0,0,29,,,0,0,0,23,1,0,0,0,1,0,0.86,-0.236,-2.52,-1.35,6,1t start tie,5t 3 out d5
8,103,76,Jun 23,TOR,@,LAA,W4-1,GS-5,,45,5,6,0,0,1,5,0,0,6.8,21,81,51,16,7,12,3,1,0,0,59,,,0,0,0,20,0,0,0,0,0,0,1.4,0.298,2.48,17.05,30,1b start tie,5b 3 out a1
9,104,81,Jun 29,TOR,,DET,W3-2,GS-7,W(1-5),5,7,4,2,1,0,4,1,0,6.02,24,90,65,17,13,14,6,3,1,0,67,,,0,0,0,24,0,0,0,2,0,1,1.07,0.178,1.47,23.35,42,1t start tie,7t 3 out a1
10,105,86,Jul 04,TOR,,NYM,L3-6,GS-5,L(1-6),4,4.2,6,6,6,4,2,1,0,6.5,21,85,49,14,7,8,7,3,1,0,26,,,0,0,0,17,1,0,0,2,0,0,1.18,-0.382,-2.96,-3.5,2,1t start tie,5t 12- 2 out d3
