Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
23,297,110,Aug 7,WSH,,MIA,W3-2,GS-7,,5,7.0,5,2,2,2,9,1,0,2.23,28,114,77,16,18,9,8,3,0,0,66,,,1,0,0,26,2,0,0,0,0,0,1.13,0.194,1.73,,,1t start tie,7t 3 out tie
24,298,116,Aug 13,WSH,,SF,W6-2,GS-7,,5,7.0,5,2,2,1,10,1,0,2.25,25,107,66,18,14,5,9,3,1,0,68,,,0,1,0,24,1,0,0,0,0,0,1.04,0.146,1.73,,,1t start tie,7t 3 out tie
25,299,130,Aug 28,WSH,,MIA,W11-2,GS-7,W(13-5),14,7.0,5,1,1,2,10,1,1,2.21,27,100,69,21,19,7,7,2,2,0,71,,,0,0,0,24,1,0,0,2,0,0,1.00,0.221,2.73,,,1t start tie,7t 3 out a9
26,300,135,Sep 2,WSH,@,MIL,W3-2,GS-5,,4,5.0,2,1,1,2,2,0,0,2.19,19,75,44,12,5,6,9,4,3,0,59,,,0,0,0,16,1,0,0,0,0,0,1.14,0.154,1.61,,,1b start tie,5b 3 out tie
27,301,141,Sep 8,WSH,,PHI,W11-10,GS-6,W(14-5),5,6.0,6,4,4,3,7,1,1,2.32,27,104,71,14,17,5,11,4,2,0,48,,,0,0,0,22,2,0,0,1,0,0,.79,-0.060,-0.81,,,1t start tie,6t 3 out a3
28,302,145,Sep 13,WSH,,ATL,L2-8,GS-7,L(14-6),4,6.0,7,7,7,6,7,0,0,2.59,30,116,74,11,16,6,12,6,1,0,31,,,0,1,0,24,1,1,1,0,0,0,1.30,-0.353,-2.65,,,1t start tie,7t 123 0 out d2
29,303,150,Sep 19,WSH,@,ATL,W4-2,GS-7,W(15-6),5,7.0,5,2,2,1,7,0,0,2.59,27,112,83,18,9,7,12,5,1,0,65,,,1,0,0,25,1,0,0,0,0,0,1.19,0.222,1.55,,,1b start tie,7b 3 out a2
30,304,155,Sep 24,WSH,@,NYM,W3-2,GS-6,W(16-6),4,6.0,3,1,1,1,10,1,0,2.55,22,87,59,11,17,3,8,1,2,0,71,,,2,0,0,21,1,0,0,0,0,0,1.04,0.252,2.01,,,1b start tie,6b 3 out a2
31,305,161,Sep 30,WSH,,PIT,L1-4,GS-4,,5,3.1,1,0,0,1,5,0,0,2.51,12,55,38,7,8,2,5,2,0,0,62,,,0,0,0,11,0,0,0,0,0,0,.83,0.157,1.58,,,1t start tie,4t 1-- 1 out a1
,,,,,,,21-10,,W-L:16-6,4.6,200.2,126,62,56,55,268,22,11,2.51,780,3112,68%,16%,16%,0.63,,22%,11%,0,66,,---%,7,3,0,709,30,2,2,13,1,5,.99,4.550,46.40,633.05,1078.00,,
