Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
1,110,5,Apr 9,STL,@,ATL,W12-2,GS-6,W(1-0),99,6.0,4,2,2,3,5,0,0,3.00,25,99,61,12,11,6,11,4,1,0,58,,,0,0,0,22,1,0,0,2,0,2,1.05,0.051,0.91,,,1b start tie,6b 3 out a5
2,111,10,Apr 15,STL,,CIN,W14-3,GS-7,W(2-0),5,7.0,6,3,3,1,6,1,0,3.46,28,89,65,17,9,13,8,4,1,0,58,,,0,0,0,27,1,0,0,0,0,0,.51,0.000,0.40,,,1t start tie,7t 3 out a5
3,112,15,Apr 20,STL,,CHC,W5-3,GS-7,W(3-0),4,7.0,3,1,1,3,5,1,0,2.70,27,97,58,20,7,4,15,2,3,0,69,,,0,0,0,24,0,0,0,0,0,0,.77,0.249,2.40,,,1t start tie,7t 3 out a3
4,113,20,Apr 26,STL,@,ARI,W8-2,GS-8,W(4-0),5,8.0,3,0,0,1,4,0,1,1.93,28,105,63,23,9,15,7,2,1,0,79,,,0,0,0,26,1,0,0,1,0,0,.64,0.280,4.24,,,1b start tie,8b 3 out a8
5,114,25,May 1,STL,,WSH,L1-6,GS-7,L(4-1),4,6.2,7,4,4,0,8,2,0,2.60,27,87,66,18,11,12,7,2,0,0,52,,,0,0,0,26,0,0,0,0,0,0,.85,-0.076,-0.83,,,1t start tie,7t 1-- 2 out d4
6,115,30,May 6,STL,,PIT,L2-4,GS-4,L(4-2),4,3.1,3,1,1,3,2,0,0,2.61,15,51,29,9,2,5,5,3,1,0,49,,,1,0,0,12,0,0,0,1,0,0,1.11,-0.065,-0.61,,,1t start tie,4t 123 1 out d1
7,116,37,May 14,STL,@,LAD,L3-5,GS-5,L(4-3),7,5.0,5,4,4,3,2,1,1,3.14,23,85,49,9,5,13,4,2,0,0,40,,,0,0,0,18,0,0,0,2,1,1,1.19,-0.241,-1.60,,,1b start tie,5b 3 out d3
8,117,42,May 20,STL,,ARI,L7-11,GS-5,L(4-4),5,5.0,7,4,4,3,3,0,1,3.56,23,86,49,18,5,8,8,5,0,0,37,,,0,0,0,19,2,0,0,3,0,0,1.03,-0.190,-1.57,,,1t start tie,5t 3 out d3
9,118,47,May 25,STL,,CHC,L8-9,GS-5,L(4-5),4,5.0,6,6,6,3,7,0,1,4.25,25,103,63,13,11,10,4,3,0,0,35,,,0,0,0,21,1,0,0,1,0,1,.96,-0.367,-3.57,,,1t start tie,5t 3 out d2
10,119,52,May 30,STL,@,MIL,W6-0,GS-8,W(5-5),4,8.0,5,0,0,1,8,0,0,3.69,29,104,72,22,13,13,7,3,0,0,79,,,0,0,0,27,0,0,0,3,0,2,.85,0.296,4.05,,,1b start tie,8b 3 out a6
11,120,57,Jun 5,STL,,SF,W6-3,GS-6,W(6-5),5,6.0,4,3,3,2,7,1,0,3.76,25,100,60,15,12,8,8,6,1,0,57,,,0,0,0,23,0,0,0,0,0,0,.94,-0.088,-0.09,,,1t start tie,6t 3 out d2
12,121,62,Jun 11,STL,@,PIT,W5-1,GS-9,W(7-5),5,8.1,6,1,1,3,5,0,0,3.46,31,122,85,22,12,17,6,1,0,0,69,,,0,0,0,27,1,0,0,3,1,0,.78,0.291,2.52,,,1b start tie,9b 12- 1 out a4
13,122,67,Jun 18,STL,,TEX,L3-4,GS-7,,6,7.0,4,0,0,1,4,0,1,3.17,25,101,69,23,4,13,6,3,0,0,72,,,0,0,0,23,0,0,0,2,0,0,.97,0.375,3.40,,,1t start tie,7t 3 out a3
14,123,72,Jun 24,STL,@,SEA,L3-4,GS-7,,5,7.0,4,1,1,3,4,0,0,3.02,28,109,66,20,5,12,9,4,2,0,66,,,0,0,0,25,0,0,0,0,0,0,1.24,0.195,2.41,,,1b start tie,7b 3 out d1
15,124,77,Jun 29,STL,,KC,L2-3,GS-7,,4,6.0,8,0,0,1,3,0,0,2.83,28,89,62,11,7,16,8,4,1,0,58,,,0,0,0,27,1,0,0,0,0,1,1.14,0.292,2.53,,,1t start tie,7t 1-- 0 out tie
16,125,82,Jul 4,STL,,PIT,L2-4,GS-7,L(7-6),4,7.0,9,3,3,1,7,1,0,2.90,28,108,77,22,13,12,8,5,0,0,53,,,1,0,0,27,1,0,0,2,0,0,1.26,-0.093,0.40,,,1t start tie,7t 3 out d2
17,126,87,Jul 9,STL,@,MIL,W8-1,GS-5,W(8-6),4,5.0,4,1,1,4,11,0,1,2.85,23,103,60,16,18,6,1,0,0,0,62,,,4,1,0,18,1,0,0,0,0,0,1.47,0.193,1.53,,,1b start tie,5b 3 out a1
18,127,93,Jul 20,STL,,SD,W4-2,GS-7,W(9-6),10,7.0,4,2,2,1,5,1,1,2.83,26,89,61,19,7,12,7,3,1,0,65,,,0,0,0,24,1,0,0,1,0,0,.91,0.194,1.40,,,1t start tie,7t 3 out a2
19,128,99,Jul 26,STL,@,NYM,W3-2,GS-5,W(10-6),5,5.0,5,2,2,4,3,1,1,2.87,26,106,62,17,12,8,10,5,1,0,48,,,0,0,0,21,1,0,0,0,0,1,1.39,0.068,0.38,,,1b start tie,5b 3 out a1
20,129,105,Jul 31,STL,@,MIA,L4-5,GS-7,,4,7.0,7,4,4,4,4,0,1,2.99,29,102,65,22,5,6,14,8,1,0,47,,,0,1,0,24,2,0,0,3,0,0,.72,-0.169,-0.77,,,1b start tie,7b 3 out d2
21,130,110,Aug 6,STL,,ATL,L5-13,GS-5,L(10-7),5,5.0,7,7,6,2,5,2,0,3.29,25,93,64,13,6,12,6,4,0,0,30,,,0,0,0,23,0,0,0,0,0,0,.90,-0.396,-4.57,,,1t start tie,5t 3 out d5
