Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
13,210,67,Jun 15,PHI,@,MIL,L2-13,GS-4,L(5-5),5,3.1,7,8,4,2,1,1,1,3.33,21,73,47,8,5,9,8,5,0,0,21,,,1,0,0,17,1,0,0,1,1,2,0.84,-0.342,-6.29,-4.5,1,1b start tie,4b --- 1 out d8
14,211,72,Jun 20,PHI,,STL,W4-3,GS-6,,4,6,4,3,3,2,5,2,0,3.42,24,92,61,18,5,8,9,3,0,0,55,,,0,0,0,22,0,0,0,0,0,0,1.01,-0.044,-0.04,13.9,24,1t start tie,6t 3 out tie
15,212,77,Jun 26,PHI,,NYY,L0-6,GS-5,L(5-6),5,5,9,6,3,1,5,2,0,3.54,26,81,51,11,13,9,11,6,0,0,35,,,0,0,0,24,2,0,0,0,1,1,0.71,-0.288,-3.53,9.25,21,1t start tie,5t 3 out d6
16,213,82,Jul 01,PHI,,WSH,W4-3,GS-5,,4,5,4,3,2,2,2,0,0,3.54,20,71,46,11,5,13,3,1,1,0,49,,,0,0,0,17,0,0,0,1,1,0,1.14,-0.098,-0.53,7.65,15,1t start tie,5t 3 out d3
17,214,86,Jul 07,PHI,@,PIT,W3-2,GS-7,W(6-6),5,7,6,2,2,1,8,1,0,3.47,28,101,72,19,11,9,10,3,2,0,64,,,0,0,0,27,0,0,0,0,0,0,0.75,0.101,1.25,27.55,51,1b start tie,7b 3 out a1
18,215,93,Jul 13,PHI,@,MIA,W2-0,GS-7,W(7-6),5,7,3,0,0,3,3,0,0,3.23,23,95,54,15,3,9,8,6,0,0,71,,,0,0,1,20,1,0,0,2,0,0,1.2,0.47,3.01,22.15,42,1b start tie,7b 3 out a1
19,216,96,Jul 20,PHI,,SD,W11-5,GS-4,,6,3.1,6,5,4,3,2,0,0,3.47,18,82,48,22,3,3,10,8,0,0,29,,,3,0,0,15,1,0,0,0,0,0,0.97,-0.371,-3.93,-1.9,4,1t start tie,4t 12- 1 out a2
20,217,101,Jul 25,PHI,,LAD,W7-3,GS-6,W(8-6),4,6,5,3,2,2,6,1,0,3.45,24,95,66,20,8,8,8,3,1,0,56,,,1,0,0,21,2,0,0,1,1,1,0.93,0.134,-0.04,21.3,42,1t start tie,6t 3 out a3
21,218,107,Jul 31,PHI,@,BOS,W3-1,GS-7,W(9-6),5,7,6,1,1,0,7,0,1,3.32,27,94,66,22,10,5,14,9,2,0,68,,,1,1,0,26,3,0,0,0,0,0,1.35,0.362,2.72,27.55,51,1b start tie,7b 3 out a1
22,219,112,Aug 06,PHI,@,ARI,L2-3,GS-8,,5,8,3,0,0,2,4,0,0,3.11,28,110,69,23,8,14,8,4,0,0,78,,,0,0,0,26,2,0,0,1,0,0,1.07,0.538,4.18,23,36,1b start tie,8b 3 out a2
23,220,117,Aug 12,PHI,@,SD,L3-9,GS-5,L(9-7),5,5,8,5,5,2,4,1,0,3.33,23,81,53,17,4,10,7,2,1,0,33,,,2,0,0,21,0,0,0,1,0,0,1,-0.269,-2.73,3.25,12,1b start tie,5b 3 out d5
24,221,123,Aug 18,PHI,,NYM,L1-3,GS-6,L(9-8),5,6,4,1,1,0,6,0,1,3.25,24,96,61,21,8,8,9,4,3,0,66,,,1,0,0,23,1,0,0,0,0,1,1.13,0.183,1.96,20.5,33,1t start tie,6t 3 out d1
25,222,128,Aug 24,PHI,@,TOR,L2-4,GS-7,L(9-9),5,6,6,4,4,3,5,2,1,3.37,27,101,61,14,13,12,6,4,0,0,46,,,0,0,0,23,1,0,0,0,0,1,0.7,-0.227,-2.02,9.5,21,1b start a 1,7b 12- 0 out d2
26,223,133,Aug 29,PHI,,WSH,W8-6,GS-3,,4,3,4,4,4,3,3,2,0,3.54,16,75,44,17,1,3,7,4,1,0,35,,,0,0,0,13,0,1,0,0,0,0,0.98,-0.298,-2.52,0.55,6,1t start tie,3t 3 out d2
27,224,138,Sep 04,PHI,@,MIA,W9-4,GS-8,W(10-9),5,7.1,8,4,4,2,11,2,0,3.61,31,108,77,20,17,9,9,5,0,0,55,,,0,0,0,29,1,0,0,1,0,0,0.44,0.043,-0.79,28.5,55,1b start a 4,8b --- 1 out a4
28,225,144,Sep 11,PHI,,WSH,L6-7,GS-5,,6,5,3,3,3,2,7,1,1,3.66,21,88,54,20,7,5,6,4,1,0,54,,,1,0,0,18,2,0,0,0,0,0,0.76,-0.105,-0.53,15.65,27,1t start tie,5t 3 out d3
29,226,149,Sep 17,PHI,,NYM,L4-9,GS-5,,5,5,9,4,4,1,6,0,0,3.77,23,81,61,13,13,6,10,8,0,0,38,,,0,1,0,21,3,0,0,0,1,0,1.04,-0.158,-1.53,9.25,21,1t start tie,5t 3 out d4
30,227,154,Sep 22,PHI,@,ATL,L3-5,GS-2,L(10-10),4,2,4,4,4,3,2,0,0,3.94,13,51,28,7,4,3,5,3,2,0,31,,,2,0,0,10,0,0,0,0,0,0,1.15,-0.272,-3.03,-3.7,0,1b start tie,2b 3 out d4
31,228,159,Sep 27,PHI,@,COL,L3-5,GS-6,L(10-11),4,6,6,3,3,1,3,2,0,3.96,26,103,69,16,8,10,12,1,2,0,50,,,0,0,0,25,2,0,0,0,0,1,0.62,-0.028,0.4,9.3,18,1b start tie,6b 3 out d2
,,,,,,,14-17,,W-L:10-11,4.7,172.2,165,93,76,57,138,21,7,3.96,724,2760,64.00%,18.00%,8.00%,1.08,,24.00%,5.00%,0,51,,---%,15,6,2,649,34,1,0,22,8,11,0.94,-0.355,-8.99,415.1,824,,
