Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
1,187,4,Apr 01,CHC,@,MIA,L0-6,GS-6,L(0-1),99,6,6,6,6,4,2,0,0,9,27,104,63,17,5,12,9,3,0,0,34,,,0,0,0,22,3,0,1,0,0,0,0.8,-0.21,-3.42,-0.5,6,1b start tie,6b 3 out d6
2,188,9,Apr 08,CHC,@,MIL,W3-0,GS-6,W(1-1),6,6,3,0,0,2,6,0,0,4.5,22,87,52,14,10,9,5,2,2,0,70,,,0,1,0,20,1,0,0,0,0,0,1.21,0.358,2.96,26.5,48,1b start tie,6b 3 out a2
3,189,14,Apr 14,CHC,,ATL,W14-10,GS-3,,5,2.1,7,7,7,4,1,1,0,8.16,18,70,37,10,4,6,7,6,0,0,12,,,0,0,0,13,2,0,0,0,0,0,0.93,-0.354,-4.04,-13.35,-11,1t start tie,3t 123 1 out d3
4,190,19,Apr 22,CHC,@,COL,W9-7,GS-6,W(2-1),7,5.1,8,4,4,1,7,2,0,7.78,25,83,55,13,9,5,12,4,0,0,42,,,2,0,0,24,1,1,0,1,0,1,0.88,-0.018,-1.19,16.6,37,1b start a 3,6b 1-- 1 out a2
5,191,24,Apr 28,CHC,,MIL,W3-0,GS-7,W(3-1),5,7,2,0,0,1,7,0,0,5.74,24,103,66,24,9,8,8,4,2,0,79,,,0,0,1,23,1,0,0,0,0,1,1.1,0.467,3.62,31.95,54,1t start tie,7t 3 out a1
6,192,29,May 04,CHC,@,STL,L2-3,GS-4,L(3-2),5,4,5,3,0,4,4,1,0,4.99,20,88,49,14,7,5,7,7,0,0,46,,,0,0,0,16,0,0,0,1,0,1,1,-0.168,-1.13,11.6,24,1b start tie,4b 3 out d3
7,193,34,May 09,CHC,,MIA,W13-4,GS-6,W(4-2),4,6,5,1,1,2,5,0,0,4.42,24,108,61,18,9,7,10,5,1,0,61,,,0,1,0,22,0,1,0,0,0,0,0.58,0.165,2.1,21.3,42,1t start tie,6t 3 out a9
8,194,38,May 14,CHC,,ATL,L5-6,GS-5,L(4-3),4,4.2,9,6,6,3,6,3,0,5.23,28,99,57,18,6,7,12,5,0,0,25,,,0,0,0,24,1,0,0,0,0,1,1.36,-0.5,-3.86,3.3,14,1t start tie,5t 12- 2 out d2
9,195,43,May 19,CHC,@,CIN,W10-0,GS-7,W(5-3),4,7,1,0,0,4,7,0,0,4.47,25,101,63,16,8,7,7,0,1,0,78,,,0,0,0,21,0,0,0,1,0,0,0.46,0.241,3.49,30.75,54,1b start tie,7b 3 out a8
10,196,48,May 26,CHC,,SF,L4-5,GS-5,L(5-4),6,4.1,5,4,4,2,6,1,0,4.78,20,83,54,15,11,4,8,3,0,0,41,,,0,0,0,18,3,0,0,0,0,0,1.04,-0.173,-1.11,9.55,19,1t start tie,5t -2- 1 out tie
11,197,53,May 31,CHC,@,NYM,W5-1,GS-6,W(6-4),4,6,3,0,0,2,6,0,0,4.3,22,97,60,20,5,8,6,3,2,0,70,,,0,0,0,20,1,0,0,0,0,0,1.03,0.311,2.61,26.5,48,1b start tie,6b 3 out a3
12,198,58,Jun 06,CHC,,PHI,W7-5,GS-6,,5,5.2,3,2,2,2,10,0,0,4.2,22,91,57,17,14,5,5,3,1,0,63,,,0,0,0,20,0,0,0,0,0,0,0.99,0.274,2.66,25.75,41,1t start tie,6t 12- 2 out a3
13,199,63,Jun 11,CHC,@,MIL,W7-2,GS-6,,4,6,4,2,2,2,3,2,0,4.09,22,97,58,16,9,9,8,2,1,0,57,,,0,0,0,20,1,0,0,2,0,0,0.81,0.021,0.96,11.9,21,1b start tie,6b 3 out d1
14,200,68,Jun 17,CHC,@,STL,L0-5,GS-6,L(6-5),5,5,4,2,2,2,3,0,0,4.06,21,86,53,18,7,9,7,5,1,0,52,,,0,0,0,19,0,0,0,0,0,0,0.94,0.146,1.37,9.65,18,1b start tie,6b 12- 0 out tie
15,201,73,Jun 22,CHC,@,CIN,L3-6,GS-5,L(6-6),4,5,9,4,4,2,3,1,0,4.26,26,92,58,21,3,7,14,7,1,0,34,,,2,1,1,24,2,0,0,0,0,0,1.25,-0.29,-1.51,2.65,12,1b start tie,5b 3 out d1
16,202,79,Jun 28,CHC,@,LAD,W11-5,GS-6,,5,5.1,7,3,3,3,4,1,1,4.31,27,80,53,25,3,6,13,7,1,0,43,,,1,0,0,22,2,0,0,0,0,0,1.14,-0.133,-0.66,7.4,19,1b start tie,6b 1-- 1 out tie
17,203,84,Jul 04,CHC,,DET,W5-2,GS-6,W(7-6),5,6,5,2,2,3,4,2,0,4.22,25,89,58,17,7,6,12,2,5,0,55,,,0,1,1,21,1,0,0,0,0,0,0.93,0.126,1.1,16.7,36,1t start tie,6t 3 out tie
18,204,89,Jul 10,CHC,@,SF,W2-0,GS-6,W(8-6),5,6,3,0,0,2,3,0,0,3.96,21,86,54,20,6,9,7,2,0,0,67,,,0,0,0,19,0,0,0,2,0,0,1.16,0.343,2.75,20.5,39,1b start tie,6b 3 out tie
19,205,98,Jul 22,CHC,,STL,W7-2,GS-7,W(9-6),11,7,6,2,2,4,6,0,0,3.87,30,121,70,22,7,7,13,5,2,0,59,,,0,0,0,24,3,0,2,1,1,0,1.28,0.218,1.62,21.75,45,1t start tie,7t 3 out a1
20,206,104,Jul 28,CHC,@,STL,L2-6,GS-3,L(9-7),5,3,6,6,6,3,2,1,0,4.26,17,74,42,13,3,5,7,5,0,0,22,,,0,0,0,14,1,0,0,0,0,0,0.55,-0.377,-4.59,-6.65,-3,1b start tie,3b 3 out d6
21,207,109,Aug 03,CHC,,SD,W5-4,GS-6,W(10-7),5,6,4,1,1,0,6,1,0,4.12,22,94,63,22,5,9,7,3,1,0,66,,,0,0,0,22,0,0,0,0,0,0,0.85,0.251,2.1,25.1,45,1t start tie,6t 3 out a2
