game_id,date,team,team_id,opp,opp_id
d52d8f53-abdd-49b8-ba80-b6dac9a1d8f7,2017-04-03,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,BOS,93941372-eb4c-4c40-aced-fe3267174393
b90602b8-afa5-4ee6-9a34-af86c8982492,2017-04-09,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,ATL,12079497-e414-450a-8bf2-29f91de646bf
17224619-cd61-4e47-9984-01a6344b5681,2017-04-14,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CHC,55714da8-fcaf-4574-8443-59bfb511a524
dfc1e900-8f27-41bb-bce1-cc0c7255e715,2017-04-19,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,STL,44671792-dc02-4fdd-a5ad-f5f17edaa9d7
cd64f362-5950-4d79-b4e4-fe6bb3c24e3c,2017-04-25,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CHC,55714da8-fcaf-4574-8443-59bfb511a524
fd6069ce-a033-453e-be84-61094ff4da78,2017-05-01,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CIN,c874a065-c115-4e7d-b0f0-235584fb0e6f
c2832fd8-7d44-49f6-80b1-6fa6c4281104,2017-05-06,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
bfe46c1a-b773-4f10-9d21-8024dfa0e3fe,2017-05-11,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,ARI,25507be1-6a68-4267-bd82-e097d94b359b
ffc5c166-6812-4983-beec-f4db55a03254,2017-05-17,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,WSH,d89bed32-3aee-4407-99e3-4103641b999a
32329cff-dbbc-4fda-ab16-d0011a6bac61,2017-05-22,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,ATL,12079497-e414-450a-8bf2-29f91de646bf
bdc34ecf-dc3f-4775-b390-3a9cdf165447,2017-05-27,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6
c9244740-cafb-4afa-ac8b-709dfda4e93c,2017-06-02,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6
3166c2a4-2efe-4f19-a786-1c0cabaec0ba,2017-06-08,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
5a21d9fe-fd85-4940-8d62-78c738040c21,2017-06-13,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,COL,29dd9a87-5bcc-4774-80c3-7f50d985068b
ffcf5497-6a7a-4e16-a78c-51e347110d7d,2017-06-19,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
bced4282-7530-4e40-a73f-5d731742b372,2017-06-24,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,STL,44671792-dc02-4fdd-a5ad-f5f17edaa9d7
32198318-9432-408b-816a-83ddf06b2699,2017-06-30,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,SF,a7723160-10b7-4277-a309-d8dd95a8ae65
4283f48c-92a8-42fc-bd62-fd3508376798,2017-07-05,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,PHI,2142e1ba-3b40-445c-b8bb-f1f8b1054220
dfc5619f-f7f3-47b3-84b0-d871acee7d66,2017-07-14,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,STL,44671792-dc02-4fdd-a5ad-f5f17edaa9d7
eeeff468-308f-4f17-bbcf-5791662c4e2b,2017-07-19,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
fbd521a9-aa03-4277-80c1-771bf0bbd0f0,2017-07-24,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,SF,a7723160-10b7-4277-a309-d8dd95a8ae65
00c14bf0-58ce-49a5-9a92-d11e5b4e1040,2017-07-30,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,SD,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3
cc6b93c1-208d-4319-9adc-1d1044e0cd2e,2017-08-05,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,SD,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3
851e0b7d-b7d7-4477-88d7-065c9f1482ce,2017-08-10,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,DET,575c19b7-4052-41c2-9f0a-1c5813d02f99
2e5dfd80-bb67-4e21-84d7-5e67d9dd2cd8,2017-08-16,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
0eaedd49-16f3-4439-b107-f5feb06153fa,2017-08-21,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,LAD,ef64da7f-cfaf-4300-87b0-9313386b977c
12407e36-e96d-4a9b-9ab0-70a09b12a6e4,2017-08-26,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CIN,c874a065-c115-4e7d-b0f0-235584fb0e6f
e288cf97-0bd9-4410-866d-05b8b1c28660,2017-09-01,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CIN,c874a065-c115-4e7d-b0f0-235584fb0e6f
39f1e862-0099-42fd-9617-9dff94773e85,2017-09-06,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CHC,55714da8-fcaf-4574-8443-59bfb511a524
