team_id,team_name,team_abbr,game_id,at_away,at_home,scheduled,rescheduled
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,b7037252-0ae8-4363-a097-588691ff10ae,1,0,2018-06-15,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a1c0c88e-e20e-4c1b-a104-04c48d824b94,1,0,2018-06-16,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,64c6f233-fada-478a-a973-d7abb24e1010,1,0,2018-06-17,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,653d4397-06c5-4f88-a29a-0837db87454a,0,1,2018-06-18,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,5e9e39d0-9b7a-4909-9468-76f0c21dcb03,0,1,2018-06-19,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,705c0822-483d-4ba0-998f-ddac3d4d799b,0,1,2018-06-21,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,217e25ef-37bd-4cb0-a3bd-42c19ed28e96,0,1,2018-06-22,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,1b87121d-82c2-49b2-a6ae-04ad9e90e8ff,0,1,2018-06-23,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,613ef470-d542-43f7-996d-b2470b636eba,0,1,2018-06-24,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,637033c3-9f56-41d9-aea0-a23144eb1f85,1,0,2018-06-25,2018-04-15 00:00:00
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,88c9a936-e9a7-43ae-acd6-edf1d8672b73,1,0,2018-06-26,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2e5f11ec-cd8b-4c24-9de3-12e8de12f2ef,1,0,2018-06-27,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2c682be7-9092-4b11-ba49-f52f3c55efd6,1,0,2018-06-28,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a88f87ae-fb0d-4a90-b8a9-d9550deb94f1,1,0,2018-06-29,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,8935f7ca-13d0-4358-b22c-8745f3cbf77b,1,0,2018-06-30,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2b08ea1f-646d-4cd4-8a35-5df6d9262c9c,1,0,2018-07-01,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,213a8d30-1f9e-42eb-a411-77339b4b9f60,1,0,2018-07-03,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,f42f7ca3-f62e-48f7-9029-45d32122aefb,1,0,2018-07-04,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,e1b3c98c-5e68-4852-8603-29bc34b36104,1,0,2018-07-05,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,d08a2e4d-245b-443d-acaf-6c37cebeb56a,0,1,2018-07-06,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,3e8814fb-36b9-4f94-b029-2ed58dbd90f5,0,1,2018-07-07,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,bebcaae4-94d8-498a-96a5-a3516fd06e02,0,1,2018-07-08,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,0c1b982b-6891-420e-bd11-95439da2f3f1,0,1,2018-07-10,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,640ebb8e-9f1a-4d4b-b55e-184f93904600,0,1,2018-07-11,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2198451d-44cb-45e1-ba0b-d7e802b517f0,0,1,2018-07-12,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,f7c80f14-4c30-4125-bd0f-1d7e95af5897,1,0,2018-07-13,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,bd529a75-853e-4c5f-a826-2fef4c26bbe7,1,0,2018-07-14,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,e249fd54-2df4-4eab-b3a4-a0f4bcd20d0f,1,0,2018-07-15,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,d866a839-73bc-4fac-93f0-652fb9b93d23,0,1,2018-07-20,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,f7a71301-6713-4092-8363-7d96e4ea5a98,0,1,2018-07-21,
