game_id,date,team,team_id,opp,opp_id
96f27489-9017-4746-9516-8e794ab4cf38,2018-03-31,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,STL,44671792-dc02-4fdd-a5ad-f5f17edaa9d7
85fc8ab1-9c85-4708-b50c-8211866fc982,2018-04-05,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,WSH,d89bed32-3aee-4407-99e3-4103641b999a
7f1fe5e5-5f0a-492e-9128-ad3d67e9afb4,2018-04-10,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
b4153e9c-030d-4690-9eea-d485df85146c,2018-04-16,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,WSH,d89bed32-3aee-4407-99e3-4103641b999a
72e6dad2-5451-4c5b-9aee-be68d3ae64a0,2018-04-21,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ATL,12079497-e414-450a-8bf2-29f91de646bf
0a3db0f1-0a97-4111-80ff-f331a79fcf7f,2018-04-27,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,SD,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3
6e1f1ebc-6e55-423f-8b85-2815151a91b2,2018-05-02,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ATL,12079497-e414-450a-8bf2-29f91de646bf
68e0a028-8486-42b1-bdeb-ecaefc59fb43,2018-05-13,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,PHI,2142e1ba-3b40-445c-b8bb-f1f8b1054220
f8ee48a7-b527-4b08-b2bf-b005992bad1f,2018-05-18,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ARI,25507be1-6a68-4267-bd82-e097d94b359b
9a728860-6588-4bea-858a-0814eb6aee19,2018-05-23,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
f64b0533-6680-4c29-acf6-fcee42e9b8d3,2018-05-28,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ATL,12079497-e414-450a-8bf2-29f91de646bf
5b62c943-369a-4800-a65a-0c40d23b1a46,2018-05-28,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ATL,12079497-e414-450a-8bf2-29f91de646bf
d234f976-1b97-4b06-8de4-7e47cdde9f04,2018-06-02,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,CHC,55714da8-fcaf-4574-8443-59bfb511a524
727c3010-b42e-4863-94ce-29421ef25a9f,2018-06-08,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
b003b98a-1bcb-4438-ae4f-d8afbe701129,2018-06-13,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,ATL,12079497-e414-450a-8bf2-29f91de646bf
a84d71cf-5434-4d93-8f9d-5bcc988dfb7e,2018-06-18,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,COL,29dd9a87-5bcc-4774-80c3-7f50d985068b
53871039-c219-4eb2-9ea5-58b2ef4fa462,2018-06-23,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,LAD,ef64da7f-cfaf-4300-87b0-9313386b977c
38846f76-5584-485a-929a-c4d116c14d94,2018-06-30,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
aad9128d-af2b-45f6-900b-aa97882d2136,2018-07-06,NYM,f246a5e5-afdb-479c-9aaa-c68beeda7af6,TB,bdc11650-6f74-49c4-875e-778aeb7632d9
