game_id,date,team,team_id,opp,opp_id
0e2e9445-819b-41f0-926f-9235eff0fb2b,2018-03-29,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
70c34613-87df-4cd2-8411-c77cda51f31b,2018-04-03,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
73a9183f-1009-453f-87f4-82e4c06753d7,2018-04-09,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
eef18130-64a8-4cd8-9d95-cece08881f1a,2018-04-15,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
6eda0a60-76ac-4dda-8fbf-155e5a6cab97,2018-04-20,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,CWS,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8
731742c2-9867-468a-85dd-8457bcdaf573,2018-04-25,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
b12e363e-efd8-4a4c-a3bd-d00421074c9c,2018-05-01,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
b75b6ec6-921b-4342-a919-5014fa993865,2018-05-06,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,ARI,25507be1-6a68-4267-bd82-e097d94b359b
9164de01-cf05-4ef1-8653-6effb38633b8,2018-05-11,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
9e4c7bbb-d0cb-44f4-b84d-04393d84c2d2,2018-05-16,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
730c6da6-44a8-49d0-ba8f-bc75df5de852,2018-05-23,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,SF,a7723160-10b7-4277-a309-d8dd95a8ae65
98ffe2a6-7c85-4fe4-ba44-e81ebcd6a82d,2018-05-28,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
2a0e3860-8722-4bb9-9965-1e43fa1304d9,2018-06-02,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,BOS,93941372-eb4c-4c40-aced-fe3267174393
f8d15ce8-fa79-4fb6-8f59-91ffde4bbc35,2018-06-08,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
5ca10906-52fe-48b4-a27c-b4f342bc4e17,2018-06-14,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,OAK,27a59d3b-ff7c-48ea-b016-4798f560f5e1
a81ca35a-b028-405e-96b8-1f98b689717c,2018-06-19,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TB,bdc11650-6f74-49c4-875e-778aeb7632d9
23bb37c6-9afb-4419-be7e-d5f1232b5172,2018-06-25,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TOR,1d678440-b4b1-4954-9b39-70afb3ebbcfa
60590805-b742-4495-aec3-0df142c636f8,2018-06-30,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TB,bdc11650-6f74-49c4-875e-778aeb7632d9
7af4fdaa-919d-452e-994e-d32dfd608a3b,2018-07-05,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,CWS,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8
f85a3629-cf0b-43b8-986d-21c347da6721,2018-07-10,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,OAK,27a59d3b-ff7c-48ea-b016-4798f560f5e1
7ef422cf-6b23-44d1-805f-5054f24140ac,2018-07-15,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,DET,575c19b7-4052-41c2-9f0a-1c5813d02f99
f7a71301-6713-4092-8363-7d96e4ea5a98,2018-07-21,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
8e70ed60-937b-4ee2-8a73-ab1ff84ea3e0,2018-07-28,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
f143585e-2506-4ba5-b5ff-d74e59a88559,2018-08-03,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAD,ef64da7f-cfaf-4300-87b0-9313386b977c
f3885f8c-93aa-4b76-bea2-ed12167c1a0b,2018-08-09,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,SEA,43a39081-52b4-4f93-ad29-da7f329ea960
bffc8b77-93b9-40ff-aeab-aca432858a06,2018-08-14,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,COL,29dd9a87-5bcc-4774-80c3-7f50d985068b
a7e7319d-fa49-4ee7-9245-1115c4552375,2018-08-19,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,OAK,27a59d3b-ff7c-48ea-b016-4798f560f5e1
8652bce8-0009-4316-95ac-b259b74e8c8d,2018-08-25,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
124ffc9d-b9fc-42c2-a329-cfb1c43d7a4c,2018-08-30,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
c4d4b6db-97f8-4c89-95f1-e7091e8a24c6,2018-09-04,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
b4a551f2-2cfb-40b2-ac76-8ffb1b278c52,2018-09-10,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,DET,575c19b7-4052-41c2-9f0a-1c5813d02f99
6d203f17-ffad-485c-8d89-0b6d973be2a2,2018-09-16,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107,ARI,25507be1-6a68-4267-bd82-e097d94b359b
