game_id,date,team,team_id,opp,opp_id
4abe6442-3335-45fd-9126-44199ee9ced5,2018-03-29,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BOS,93941372-eb4c-4c40-aced-fe3267174393
fe4c0457-a35c-41ef-b587-1eac4b570db8,2018-04-03,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
e806b380-f558-4aed-8500-3e017d31e0fb,2018-04-09,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,CWS,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8
d1944772-6631-48f7-ba83-6fd90791d75b,2018-04-14,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,PHI,2142e1ba-3b40-445c-b8bb-f1f8b1054220
c6d72632-51ce-42ea-b6e3-4a44b043efb4,2018-04-20,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
6d2068c4-c414-4ba3-95b2-b64af96cf1d3,2018-04-26,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
74ada191-cfe8-4ac4-99b6-f3efbc17e376,2018-05-01,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,DET,575c19b7-4052-41c2-9f0a-1c5813d02f99
c7e67616-5d27-4f04-bad3-fa6de0f43f83,2018-05-06,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,TOR,1d678440-b4b1-4954-9b39-70afb3ebbcfa
b868db7e-d885-4c9a-a36c-8322517b6920,2018-05-12,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
ab782c89-55a7-42a0-b566-a2895f35ec64,2018-05-12,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
039ee1c5-58f0-4ddd-9b46-5bf8c2e27813,2018-05-17,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
ad75b4a6-9d3c-45c1-a8d7-7b0892d05327,2018-05-23,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BOS,93941372-eb4c-4c40-aced-fe3267174393
59480e7a-133b-4527-a26f-e4c90143c7e9,2018-05-28,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,OAK,27a59d3b-ff7c-48ea-b016-4798f560f5e1
d29e70ef-71e8-4b6c-b9cd-f0ab5c4309e3,2018-06-02,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,SEA,43a39081-52b4-4f93-ad29-da7f329ea960
f4c9f9de-4a8a-4f42-9568-768f18a6ff57,2018-07-09,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,DET,575c19b7-4052-41c2-9f0a-1c5813d02f99
0a7491e2-b913-4bc4-9a43-ad58bdf7d94b,2018-07-14,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
bbbfb4e0-01fa-4ee0-8cbe-f6eb8a280a9a,2018-07-22,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
8ea8f63d-8cf0-4838-894f-8eb6d4aca86f,2018-07-27,TB,bdc11650-6f74-49c4-875e-778aeb7632d9,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
7e5a6a7c-7ded-440b-a929-d99cca9f9725,2018-08-03,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,STL,44671792-dc02-4fdd-a5ad-f5f17edaa9d7
defa4759-983e-4f43-88a4-f4d6551e35c4,2018-08-08,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,COL,29dd9a87-5bcc-4774-80c3-7f50d985068b
2d3bce4e-d084-42cd-be32-e7451e33d0c1,2018-08-15,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
4f4f0171-f9f9-4f1f-a684-b156841a2d79,2018-08-20,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,ATL,12079497-e414-450a-8bf2-29f91de646bf
7fa2a511-b7a1-4c11-9817-aeab06df0056,2018-08-26,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
484a8dae-ea9f-4f55-b1c4-c34aef4f0c80,2018-09-01,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,ATL,12079497-e414-450a-8bf2-29f91de646bf
aee9c5de-2c03-46e2-bca7-956dd1a74875,2018-09-07,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIA,03556285-bdbb-4576-a06d-42f71f46ddc5
9b37e932-6885-4c96-a666-4223d8eb2ad3,2018-09-14,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,MIL,dcfd5266-00ce-442c-bc09-264cd20cf455
862e86ff-a4dc-4fbb-8828-0f11de2bbe2c,2018-09-19,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,KC,833a51a9-0d84-410f-bd77-da08c3e5e26e
3a07a348-0317-4122-8102-aab73512eec1,2018-09-25,PIT,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,CHC,55714da8-fcaf-4574-8443-59bfb511a524
