game_id,date,team,team_id,opp,opp_id
ed8a3830-2a56-477d-8e0d-54357fc801b2,2017-05-29,BOS,93941372-eb4c-4c40-aced-fe3267174393,CWS,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8
d2bba3c1-116d-412c-8990-4a4b2c7d34b7,2017-06-03,BOS,93941372-eb4c-4c40-aced-fe3267174393,BAL,75729d34-bca7-4a0f-b3df-6f26c6ad3719
35c8c900-c670-4310-a6e9-cdcc0e650819,2017-06-08,BOS,93941372-eb4c-4c40-aced-fe3267174393,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
3a9ef558-c2dd-464f-805b-55dc6cb833ff,2017-06-13,BOS,93941372-eb4c-4c40-aced-fe3267174393,PHI,2142e1ba-3b40-445c-b8bb-f1f8b1054220
1b7f2208-b61f-4310-9905-74070a19a06f,2017-06-18,BOS,93941372-eb4c-4c40-aced-fe3267174393,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107
8117e5fd-ad21-442d-bcdd-a5e4d2cdb01c,2017-06-24,BOS,93941372-eb4c-4c40-aced-fe3267174393,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
5e1e55be-8065-4c8e-ab35-24973a8b810d,2017-06-29,BOS,93941372-eb4c-4c40-aced-fe3267174393,MIN,aa34e0ed-f342-4ec6-b774-c79b47b60e2d
af72ccb9-3fdc-4554-98aa-b5e8e20ed0ed,2017-07-04,BOS,93941372-eb4c-4c40-aced-fe3267174393,TEX,d99f919b-1534-4516-8e8a-9cd106c6d8cd
490d86d7-593e-41fb-8825-d28027fb2d25,2017-07-09,BOS,93941372-eb4c-4c40-aced-fe3267174393,TB,bdc11650-6f74-49c4-875e-778aeb7632d9
c3eeb11c-429a-4a0f-9ffa-3dd9f8c23d06,2017-07-16,BOS,93941372-eb4c-4c40-aced-fe3267174393,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
fe37c5ed-f516-43fb-bdee-9275e404fc3a,2017-07-16,BOS,93941372-eb4c-4c40-aced-fe3267174393,NYY,a09ec676-f887-43dc-bbb3-cf4bbaee9a18
4399e17f-7068-449d-8ad0-33667710e22f,2017-07-22,BOS,93941372-eb4c-4c40-aced-fe3267174393,LAA,4f735188-37c8-473d-ae32-1f7e34ccf892
ff3f62e5-766f-4f75-8282-4c4ca27343a2,2017-09-17,BOS,93941372-eb4c-4c40-aced-fe3267174393,TB,bdc11650-6f74-49c4-875e-778aeb7632d9
6a5b40af-8120-444d-91f5-52d211f7d7ad,2017-09-22,BOS,93941372-eb4c-4c40-aced-fe3267174393,CIN,c874a065-c115-4e7d-b0f0-235584fb0e6f
88d5e839-aeb8-4491-bdca-83f63f64e0df,2017-09-27,BOS,93941372-eb4c-4c40-aced-fe3267174393,TOR,1d678440-b4b1-4954-9b39-70afb3ebbcfa
f6decbf7-b977-43e4-b097-ea50cd92b0ba,2017-09-29,BOS,93941372-eb4c-4c40-aced-fe3267174393,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107
1932187c-088e-4c3b-be05-a1a85fd326e3,2017-09-30,BOS,93941372-eb4c-4c40-aced-fe3267174393,HOU,eb21dadd-8f10-4095-8bf3-dfb3b779f107
