count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,year
2,2,4,2,15,Justin Bour called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Justin,a95413e8-7755-433e-ba97-5756488b5d67,Bour,Justin,6,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,82,97.0,FA,158.0,121.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,3.0,,Miguel,9fcd5310-c80e-428e-bd9f-048ba1043b4e,19,Rojas,False,,Miguel,3.0,,,,,,,,,,,,,2017
3,2,5,2,15,Justin Bour called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Justin,a95413e8-7755-433e-ba97-5756488b5d67,Bour,Justin,6,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,83,88.0,SL,117.0,34.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,3.0,,Miguel,9fcd5310-c80e-428e-bd9f-048ba1043b4e,19,Rojas,False,,Miguel,3.0,,,,,,,,,,,,,2017
3,3,6,3,15,Justin Bour called out on strikes.,,True,False,False,False,False,False,False,False,B,,,Justin,a95413e8-7755-433e-ba97-5756488b5d67,Bour,Justin,6,04,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,84,96.0,FA,82.0,43.0,3.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,3.0,,Miguel,9fcd5310-c80e-428e-bd9f-048ba1043b4e,19,Rojas,False,,Miguel,3.0,,,,,,,,,,,,,2017
1,0,1,0,15,Marcell Ozuna strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,85,93.0,FA,-141.0,-43.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,2,0,15,Marcell Ozuna strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,86,94.0,FA,-164.0,-21.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,3,1,15,Marcell Ozuna strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,87,86.0,SL,-82.0,-4.0,4.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
3,0,4,1,15,Marcell Ozuna strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,88,88.0,SL,-141.0,-47.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
3,0,5,2,15,Marcell Ozuna strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,89,94.0,FA,-105.0,-17.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
3,1,6,3,15,Marcell Ozuna strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,Ozuna,Marcell,7,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,90,94.0,FA,-47.0,-8.0,4.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,15,Derek Dietrich strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Derek,04931bc2-76ee-4427-8da8-b5b3696f9ba6,Dietrich,Derek,7,04,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,91,95.0,FA,29.0,-4.0,5.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,2,2,15,Derek Dietrich strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Derek,04931bc2-76ee-4427-8da8-b5b3696f9ba6,Dietrich,Derek,7,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,92,82.0,CU,23.0,-182.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,3,3,15,Derek Dietrich strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Derek,04931bc2-76ee-4427-8da8-b5b3696f9ba6,Dietrich,Derek,7,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,93,83.0,CU,-29.0,-126.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,1,0,15,A.J. Ellis strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Andrew,1b59c902-b26d-464d-895c-a08b971347c2,Ellis,A.J.,7,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,94,90.0,SL,-135.0,-104.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,1,15,A.J. Ellis strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Andrew,1b59c902-b26d-464d-895c-a08b971347c2,Ellis,A.J.,7,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,95,94.0,FA,-76.0,47.0,1.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,2,15,A.J. Ellis strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Andrew,1b59c902-b26d-464d-895c-a08b971347c2,Ellis,A.J.,7,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,96,89.0,SL,-147.0,-91.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,3,4,3,15,A.J. Ellis strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Andrew,1b59c902-b26d-464d-895c-a08b971347c2,Ellis,A.J.,7,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,97,87.0,SL,-47.0,-69.0,7.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,1,1,22,Adam Eaton strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Adam,1a0bef4b-f97b-453d-80ed-5fde2c80acc8,Eaton,Adam,1,04,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,1,97.0,FA,88.0,-8.0,6.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,2,2,22,Adam Eaton strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Adam,1a0bef4b-f97b-453d-80ed-5fde2c80acc8,Eaton,Adam,1,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,2,97.0,FA,82.0,-8.0,6.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,3,2,22,Adam Eaton strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Adam,1a0bef4b-f97b-453d-80ed-5fde2c80acc8,Eaton,Adam,1,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,3,97.0,FA,200.0,130.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,4,3,22,Adam Eaton strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Adam,1a0bef4b-f97b-453d-80ed-5fde2c80acc8,Eaton,Adam,1,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,4,96.0,FA,100.0,117.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,22,Trea Turner strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Trea,67dc86a1-cc03-41ae-ba7d-e5b8434c83e8,Turner,Trea,1,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,5,97.0,FA,176.0,-4.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,2,2,22,Trea Turner strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Trea,67dc86a1-cc03-41ae-ba7d-e5b8434c83e8,Turner,Trea,1,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,6,97.0,FA,129.0,-86.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,3,3,22,Trea Turner strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Trea,67dc86a1-cc03-41ae-ba7d-e5b8434c83e8,Turner,Trea,1,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,7,96.0,FA,164.0,-13.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,1,0,22,Bryce Harper walks.,,False,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,8,98.0,FA,164.0,-95.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,1,22,Bryce Harper walks.,,False,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,9,97.0,FA,123.0,-13.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,3,1,22,Bryce Harper walks.,,False,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,10,93.0,SL,111.0,-78.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
3,2,4,1,22,Bryce Harper walks.,,False,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,11,98.0,FA,176.0,-26.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
3,2,5,2,22,Bryce Harper walks.,,False,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,12,97.0,FA,147.0,-56.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
4,2,6,2,22,Bryce Harper walks.,,True,False,False,False,False,False,False,False,T,,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,Harper,Bryce,1,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,13,90.0,SL,141.0,-108.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,AD1,Bryce,0.0,,,,,,,,,,,,,2017
1,2,1,0,22,Ryan Zimmerman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,ad9a2586-b68a-41d9-beb0-37bd4cf94035,Zimmerman,Ryan,1,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,14,96.0,FA,76.0,139.0,10.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,,Bryce,1.0,,,,,,,,,,,,,2017
1,2,2,1,22,Ryan Zimmerman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,ad9a2586-b68a-41d9-beb0-37bd4cf94035,Zimmerman,Ryan,1,04,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,15,96.0,FA,-100.0,4.0,4.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,,Bryce,1.0,,,,,,,,,,,,,2017
1,2,3,2,22,Ryan Zimmerman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,ad9a2586-b68a-41d9-beb0-37bd4cf94035,Zimmerman,Ryan,1,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,16,96.0,FA,-94.0,-26.0,4.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,,Bryce,1.0,,,,,,,,,,,,,2017
1,2,4,2,22,Ryan Zimmerman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,ad9a2586-b68a-41d9-beb0-37bd4cf94035,Zimmerman,Ryan,1,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,17,97.0,FA,-88.0,-130.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,,Bryce,1.0,,,,,,,,,,,,,2017
1,3,5,3,22,Ryan Zimmerman strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Ryan,ad9a2586-b68a-41d9-beb0-37bd4cf94035,Zimmerman,Ryan,1,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,18,96.0,FA,-88.0,65.0,1.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Bryce,f3caeac6-343a-4a01-b5a3-85c5485c57cb,34,Harper,False,,Bryce,1.0,,,,,,,,,,,,,2017
1,0,1,0,22,Daniel Murphy singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,Murphy,Daniel,2,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,19,95.0,FA,141.0,95.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,2,0,22,Daniel Murphy singles to shortstop.,,True,False,False,False,True,False,False,False,T,22,LD,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,Murphy,Daniel,2,04,aS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,20,89.0,CH,111.0,-91.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,AD1,Daniel,0.0,,,,,,,,,,,,,2017
1,0,1,0,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,21,93.0,FA,-64.0,117.0,10.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
1,0,2,1,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,22,96.0,FA,41.0,17.0,6.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
1,0,3,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,23,98.0,FA,-64.0,91.0,1.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
1,0,4,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,24,95.0,FA,0.0,26.0,5.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
2,0,5,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,25,98.0,FA,0.0,178.0,10.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
2,0,6,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,26,90.0,SL,-88.0,-43.0,7.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
3,0,7,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,27,89.0,SL,135.0,69.0,11.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
3,0,8,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,False,False,False,False,False,False,False,False,T,,,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,28,98.0,FA,5.0,73.0,2.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,1.0,,Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,False,,Daniel,1.0,,,,,,,,,,,,,2017
3,2,9,2,22,Anthony Rendón grounds out to third base. Daniel Murphy out at second.,,True,False,False,True,False,False,False,False,T,21,GB,Anthony,78712aa3-b342-48ee-a0cc-ab90d5dd3618,Rendón,Anthony,2,04,oGO,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,29,88.0,SL,64.0,0.0,6.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,Daniel Murphy out at second.,0.0,"[{'sequence': 1, 'type': 'putout', 'preferred_name': 'Neil', 'first_name': 'Neil', 'last_name': 'Walker', 'jersey_number': '20', 'id': 'ca76bc43-cb83-4a81-ac5d-2bef6b5711b5'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'T.J.', 'first_name': 'Thomas', 'last_name': 'Rivera', 'jersey_number': '54', 'id': '36b4b6dd-e5e5-4958-bc86-685f5a0db96c'}]",Daniel,eba6953d-efe4-46d5-91ca-054fc24e4315,20,Murphy,True,FO2,Daniel,1.0,,,,,,,,,,,,,2017
0,2,1,1,22,Matt Wieters strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Matthew,3af422a1-b7bd-4edb-8b78-a61e3f4483a3,Wieters,Matt,2,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,30,95.0,FA,-23.0,78.0,2.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,2,2,22,Matt Wieters strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Matthew,3af422a1-b7bd-4edb-8b78-a61e3f4483a3,Wieters,Matt,2,04,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,31,96.0,FA,41.0,60.0,3.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,2,22,Matt Wieters strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Matthew,3af422a1-b7bd-4edb-8b78-a61e3f4483a3,Wieters,Matt,2,04,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,32,89.0,CH,-35.0,-204.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,3,4,3,22,Matt Wieters strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Matthew,3af422a1-b7bd-4edb-8b78-a61e3f4483a3,Wieters,Matt,2,04,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,33,89.0,CH,5.0,-195.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,1,1,22,Michael Taylor strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Michael,9fd5e31f-8188-48bf-a93b-c9d9dbd29265,Taylor,Michael,3,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,34,95.0,FA,11.0,-26.0,5.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,2,2,22,Michael Taylor strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Michael,9fd5e31f-8188-48bf-a93b-c9d9dbd29265,Taylor,Michael,3,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,35,96.0,FA,-23.0,21.0,5.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,3,2,22,Michael Taylor strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Michael,9fd5e31f-8188-48bf-a93b-c9d9dbd29265,Taylor,Michael,3,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,36,90.0,SL,-129.0,-91.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,4,2,22,Michael Taylor strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Michael,9fd5e31f-8188-48bf-a93b-c9d9dbd29265,Taylor,Michael,3,04,kF,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,37,95.0,FA,-141.0,-8.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,5,3,22,Michael Taylor strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Michael,9fd5e31f-8188-48bf-a93b-c9d9dbd29265,Taylor,Michael,3,04,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,38,88.0,CH,41.0,-160.0,12.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,1,0,22,Gio González strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Giovany,0d674411-7f4d-4bc0-ba7a-853458580bab,González,Gio,3,04,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,39,97.0,FA,-152.0,4.0,13.0,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,,,,,,,,,,,,,,,,,,,,,2017
