count.balls,count.outs,count.pitch_count,count.strikes,date,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1,runner_2,runner_3,runner_4
0,0,1,1,2017-04-03,Carlos Santana flies out to right field to Nomar Mazara.,,False,False,False,False,False,False,False,False,T,,,Carlos,86167542-e9cf-4d20-8022-7ed53dc09d0a,Santana,Carlos,1,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,1,94.0,FA,-23.0,-8.0,5.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,1,2,1,2017-04-03,Carlos Santana flies out to right field to Nomar Mazara.,,True,False,False,False,False,False,False,False,T,15,FB,Carlos,86167542-e9cf-4d20-8022-7ed53dc09d0a,Santana,Carlos,1,oFO,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,2,95.0,FA,64.0,-69.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
1,1,1,0,2017-04-03,Francisco Lindor walks.,,False,False,False,False,False,False,False,False,T,,,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,1,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,3,96.0,FA,-11.0,-147.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
2,1,2,0,2017-04-03,Francisco Lindor walks.,,False,False,True,False,False,False,False,False,T,,,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,1,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,4,94.0,FA,64.0,-126.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,1,3,0,2017-04-03,Francisco Lindor walks.,,False,False,False,False,False,False,False,False,T,,,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,1,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,5,95.0,FA,-17.0,-147.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
4,1,4,0,2017-04-03,Francisco Lindor walks.,,True,False,False,False,False,False,False,False,T,,,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,1,bDB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,6,95.0,FA,-5.0,-134.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
0,1,1,1,2017-04-03,Michael Brantley called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Michael,e7a7c661-1c6f-42a1-b4fb-edc2da7fb750,Brantley,Michael,1,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,7,96.0,FA,11.0,-17.0,5.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
0,1,2,2,2017-04-03,Michael Brantley called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Michael,e7a7c661-1c6f-42a1-b4fb-edc2da7fb750,Brantley,Michael,1,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,8,96.0,FA,52.0,-86.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
0,2,3,3,2017-04-03,Michael Brantley called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Michael,e7a7c661-1c6f-42a1-b4fb-edc2da7fb750,Brantley,Michael,1,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,9,83.0,SL,58.0,-82.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
1,2,1,0,2017-04-03,Edwin Encarnación called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,1,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,10,85.0,SL,-82.0,-126.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
1,2,2,1,2017-04-03,Edwin Encarnación called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,1,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,11,83.0,SL,64.0,-78.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
1,2,3,2,2017-04-03,Edwin Encarnación called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,1,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,12,97.0,FA,58.0,65.0,3.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
1,3,4,3,2017-04-03,Edwin Encarnación called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,1,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,13,97.0,FA,-76.0,-100.0,7.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Francisco', 'first_name': 'Francisco', 'last_name': 'Lindor', 'jersey_number': '12', 'id': '98d3d7c1-16bb-490c-8e03-73567efdbabf'}",,,
1,0,1,0,2017-04-03,José Ramírez walks.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,2,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,14,92.0,FA,17.0,134.0,10.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
1,0,2,1,2017-04-03,José Ramírez walks.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,2,kKS,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,15,92.0,FA,-5.0,-82.0,8.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
2,0,3,1,2017-04-03,José Ramírez walks.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,2,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,16,74.0,CU,176.0,43.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,0,4,1,2017-04-03,José Ramírez walks.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,2,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,17,93.0,FA,170.0,26.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
4,0,5,1,2017-04-03,José Ramírez walks.,,True,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,2,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,18,94.0,FA,47.0,-139.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Ramírez', 'jersey_number': '11', 'id': '17e633e5-e7a5-445c-8206-4770254ea2fd'}",,,
0,1,1,0,2017-04-03,Yan Gomes pops out to shallow center field to Elvis Andrus.,,True,False,False,False,False,False,False,False,T,17,PU,Yan,d8f12737-4e3e-41ec-a306-fe49cf0a18e2,Gomes,Yan,2,oPO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,19,94.0,FA,123.0,-65.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Ramírez', 'jersey_number': '11', 'id': '17e633e5-e7a5-445c-8206-4770254ea2fd'}",,,
1,1,1,0,2017-04-03,Tyler Naquin grounds out to second base. José Ramírez out at second.,,False,False,False,False,False,False,False,False,T,,,Tyler,e11e43c5-9aeb-4ec7-b85e-978884d3f4b2,Naquin,Tyler,2,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,20,95.0,FA,111.0,126.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Ramírez', 'jersey_number': '11', 'id': '17e633e5-e7a5-445c-8206-4770254ea2fd'}",,,
1,3,2,0,2017-04-03,Tyler Naquin grounds out to second base. José Ramírez out at second.,,True,False,False,True,False,False,False,False,T,23,GB,Tyler,e11e43c5-9aeb-4ec7-b85e-978884d3f4b2,Naquin,Tyler,2,oGO,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,21,95.0,FA,82.0,-60.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 0, 'out': True, 'outcome_id': 'FO2', 'description': 'José Ramírez out at second.', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Ramírez', 'jersey_number': '11', 'id': '17e633e5-e7a5-445c-8206-4770254ea2fd', 'fielders': [{'sequence': 1, 'type': 'putout', 'preferred_name': 'Elvis', 'first_name': 'Elvis', 'last_name': 'Andrus', 'jersey_number': '1', 'id': '85d6d865-97c4-427b-8f4f-eb6dad286e57'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Rougned', 'first_name': 'Rougned', 'last_name': 'Odor', 'jersey_number': '12', 'id': 'f2954280-cd18-4cba-bf61-321e37f730c5'}]}",,,
0,0,1,1,2017-04-03,Yandy Diaz called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Yandy,c91b7458-14bf-4a62-b147-c47ad2f19396,Diaz,Yandy,3,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,22,94.0,FA,-147.0,-100.0,13.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,0,2,2,2017-04-03,Yandy Diaz called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Yandy,c91b7458-14bf-4a62-b147-c47ad2f19396,Diaz,Yandy,3,kF,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,23,81.0,SL,-123.0,-60.0,13.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,1,3,3,2017-04-03,Yandy Diaz called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Yandy,c91b7458-14bf-4a62-b147-c47ad2f19396,Diaz,Yandy,3,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,24,95.0,FA,-58.0,-65.0,7.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,1,1,1,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,25,94.0,FA,129.0,21.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,1,2,2,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,26,87.0,CT,-147.0,-78.0,13.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
1,1,3,2,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,27,72.0,CU,-82.0,-152.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
2,1,4,2,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,28,98.0,FA,-5.0,-204.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
2,1,5,2,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,29,82.0,SL,-88.0,-65.0,7.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,1,6,2,2017-04-03,Abraham Almonte walks.,,False,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,30,98.0,FA,-123.0,-117.0,13.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
4,1,7,2,2017-04-03,Abraham Almonte walks.,,True,False,False,False,False,False,False,False,T,,,Abraham,bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59,Almonte,Abraham,3,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,31,80.0,SL,123.0,17.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,,
1,1,1,0,2017-04-03,Carlos Santana doubles to deep right field. Abraham Almonte to third.,,False,False,False,False,False,False,False,False,T,,,Carlos,86167542-e9cf-4d20-8022-7ed53dc09d0a,Santana,Carlos,3,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,32,80.0,SL,5.0,-134.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,,
1,1,2,1,2017-04-03,Carlos Santana doubles to deep right field. Abraham Almonte to third.,,False,False,False,False,False,False,False,False,T,,,Carlos,86167542-e9cf-4d20-8022-7ed53dc09d0a,Santana,Carlos,3,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,33,98.0,FA,0.0,-73.0,8.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,,
1,1,3,1,2017-04-03,Carlos Santana doubles to deep right field. Abraham Almonte to third.,,True,False,False,False,True,False,False,False,T,10,LD,Carlos,86167542-e9cf-4d20-8022-7ed53dc09d0a,Santana,Carlos,3,aD,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,34,95.0,FA,70.0,-56.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 2, 'out': False, 'outcome_id': 'AD2', 'preferred_name': 'Carlos', 'first_name': 'Carlos', 'last_name': 'Santana', 'jersey_number': '41', 'id': '86167542-e9cf-4d20-8022-7ed53dc09d0a'}","{'starting_base': 1, 'ending_base': 3, 'out': False, 'outcome_id': 'AD3', 'description': 'Abraham Almonte to third.', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,
0,1,1,1,2017-04-03,Francisco Lindor out on a sacrifice fly to left field to Jurickson Profar. Carlos Santana doubled off second. Abraham Almonte scores.,,False,False,False,False,False,False,False,False,T,,,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,3,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,35,82.0,SL,11.0,56.0,2.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carlos', 'first_name': 'Carlos', 'last_name': 'Santana', 'jersey_number': '41', 'id': '86167542-e9cf-4d20-8022-7ed53dc09d0a'}","{'starting_base': 3, 'ending_base': 3, 'out': False, 'outcome_id': '', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,
0,3,2,1,2017-04-03,Francisco Lindor out on a sacrifice fly to left field to Jurickson Profar. Carlos Santana doubled off second. Abraham Almonte scores.,,True,False,False,True,False,False,False,False,T,11,LD,Francisco,98d3d7c1-16bb-490c-8e03-73567efdbabf,Lindor,Francisco,3,oSF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,36,91.0,CT,-11.0,-69.0,8.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 2, 'ending_base': 0, 'out': True, 'outcome_id': 'DO2', 'description': 'Carlos Santana doubled off second.', 'preferred_name': 'Carlos', 'first_name': 'Carlos', 'last_name': 'Santana', 'jersey_number': '41', 'id': '86167542-e9cf-4d20-8022-7ed53dc09d0a', 'fielders': [{'type': 'putout', 'preferred_name': 'Rougned', 'first_name': 'Rougned', 'last_name': 'Odor', 'jersey_number': '12', 'id': 'f2954280-cd18-4cba-bf61-321e37f730c5'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Joey', 'first_name': 'Joseph', 'last_name': 'Gallo', 'jersey_number': '13', 'id': '6134a0ed-a538-4f2b-afd4-84e90a4c9022'}, {'sequence': 2, 'type': 'assist', 'preferred_name': 'Jurickson', 'first_name': 'Jurickson', 'last_name': 'Profar', 'jersey_number': '19', 'id': '75ba17fd-160d-4695-86af-7c614cb8f264'}]}","{'starting_base': 3, 'ending_base': 4, 'out': False, 'outcome_id': 'ERN', 'description': 'Abraham Almonte scores.', 'preferred_name': 'Abraham', 'first_name': 'Abraham', 'last_name': 'Almonte', 'jersey_number': '35', 'id': 'bcd5f53b-5dca-4e94-81dc-ac99d1c2cd59'}",,
0,1,1,0,2017-04-03,"Michael Brantley grounds out to second base, Rougned Odor to Mike Napoli.",,True,False,False,False,False,False,False,False,T,23,GB,Michael,e7a7c661-1c6f-42a1-b4fb-edc2da7fb750,Brantley,Michael,4,oGO,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,37,93.0,FA,-70.0,-13.0,4.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
1,1,1,0,2017-04-03,Edwin Encarnación singles to left field.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,4,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,38,85.0,SL,211.0,8.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
2,1,2,0,2017-04-03,Edwin Encarnación singles to left field.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,4,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,39,95.0,FA,-123.0,-113.0,13.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,1,3,0,2017-04-03,Edwin Encarnación singles to left field.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,4,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,40,93.0,FA,123.0,-100.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,1,4,1,2017-04-03,Edwin Encarnación singles to left field.,,False,False,False,False,False,False,False,False,T,,,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,4,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,41,94.0,FA,64.0,-13.0,6.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
3,1,5,1,2017-04-03,Edwin Encarnación singles to left field.,,True,False,False,False,True,False,False,False,T,11,LD,Edwin,8ec56596-5b8b-41f8-88a7-384f20b8b6a7,Encarnación,Edwin,4,aS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,42,93.0,FA,-88.0,-60.0,7.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Edwin', 'first_name': 'Edwin', 'last_name': 'Encarnación', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}",,,
1,1,1,0,2017-04-03,José Ramírez homers to center field. Edwin Encarnación scores.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,4,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,43,95.0,FA,70.0,113.0,10.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Edwin', 'first_name': 'Edwin', 'last_name': 'Encarnación', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}",,,
2,1,2,0,2017-04-03,José Ramírez homers to center field. Edwin Encarnación scores.,,False,False,False,False,False,False,False,False,T,,,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,4,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,44,93.0,FA,-70.0,-117.0,12.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Edwin', 'first_name': 'Edwin', 'last_name': 'Encarnación', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}",,,
2,1,3,0,2017-04-03,José Ramírez homers to center field. Edwin Encarnación scores.,,True,False,False,False,True,False,False,False,T,4,FB,José,17e633e5-e7a5-445c-8206-4770254ea2fd,Ramírez,José,4,aHR,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,45,94.0,FA,76.0,4.0,6.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,"{'starting_base': 0, 'ending_base': 4, 'out': False, 'outcome_id': 'ERN', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Ramírez', 'jersey_number': '11', 'id': '17e633e5-e7a5-445c-8206-4770254ea2fd'}","{'starting_base': 1, 'ending_base': 4, 'out': False, 'outcome_id': 'ERN', 'description': 'Edwin Encarnación scores.', 'preferred_name': 'Edwin', 'first_name': 'Edwin', 'last_name': 'Encarnación', 'jersey_number': '10', 'id': '8ec56596-5b8b-41f8-88a7-384f20b8b6a7'}",,
0,1,1,1,2017-04-03,Yan Gomes flies out to deep right center field to Nomar Mazara.,,False,False,False,False,False,False,False,False,T,,,Yan,d8f12737-4e3e-41ec-a306-fe49cf0a18e2,Gomes,Yan,4,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,46,83.0,SL,-70.0,0.0,4.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,2,2,1,2017-04-03,Yan Gomes flies out to deep right center field to Nomar Mazara.,,True,False,False,False,False,False,False,False,T,9,FB,Yan,d8f12737-4e3e-41ec-a306-fe49cf0a18e2,Gomes,Yan,4,oFO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,47,83.0,SL,-52.0,-86.0,7.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,2,1,1,2017-04-03,"Tyler Naquin grounds out to second base, Rougned Odor to Mike Napoli.",,False,False,False,False,False,False,False,False,T,,,Tyler,e11e43c5-9aeb-4ec7-b85e-978884d3f4b2,Naquin,Tyler,4,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,48,80.0,SL,111.0,-82.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
0,2,2,2,2017-04-03,"Tyler Naquin grounds out to second base, Rougned Odor to Mike Napoli.",,False,False,False,False,False,False,False,False,T,,,Tyler,e11e43c5-9aeb-4ec7-b85e-978884d3f4b2,Naquin,Tyler,4,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,49,83.0,SL,64.0,-78.0,9.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
1,2,3,2,2017-04-03,"Tyler Naquin grounds out to second base, Rougned Odor to Mike Napoli.",,False,False,False,False,False,False,False,False,T,,,Tyler,e11e43c5-9aeb-4ec7-b85e-978884d3f4b2,Naquin,Tyler,4,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,50,95.0,FA,100.0,134.0,11.0,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,
