count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
1,1,1,0,18,Mike Trout walks.,,False,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,4,89.0,FA,47.0,139.0,10.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
1,1,2,1,18,Mike Trout walks.,,False,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,5,89.0,FA,-76.0,-86.0,7.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
2,1,3,1,18,Mike Trout walks.,,False,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,6,86.0,CH,229.0,-73.0,11.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
2,1,4,2,18,Mike Trout walks.,,False,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,7,86.0,CH,11.0,-130.0,12.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
3,1,5,2,18,Mike Trout walks.,,False,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,8,92.0,FA,-135.0,-30.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
4,1,6,2,18,Mike Trout walks.,,True,False,False,False,False,False,False,False,B,,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,Trout,Mike,1,06,bDB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,9,70.0,CU,-141.0,-139.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,AD1,Mike,0.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
0,1,1,1,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,10,85.0,SL,-123.0,-34.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
0,1,2,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,11,90.0,FA,88.0,-39.0,9.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
1,1,3,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,12,85.0,SL,-147.0,-143.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
1,1,4,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,13,85.0,SL,-100.0,-26.0,4.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
