count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
0,2,1,1,20,Freddie Freeman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Frederick,ea1a2111-44cc-4996-babb-9439465e6760,Freeman,Freddie,3,07,kKS,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,50,88.0,CH,-17.0,-47.0,8.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Ronald,860100f5-6b7a-40da-ace9-fc6805ed8744,13,Acuna,False,,Ronald,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-20T23:55:23.000Z,83.0,SE,13.0,2018
0,2,2,2,20,Freddie Freeman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Frederick,ea1a2111-44cc-4996-babb-9439465e6760,Freeman,Freddie,3,07,kKS,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,51,88.0,CH,82.0,-200.0,12.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Ronald,860100f5-6b7a-40da-ace9-fc6805ed8744,13,Acuna,False,,Ronald,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-20T23:55:23.000Z,83.0,SE,13.0,2018
1,2,3,2,20,Freddie Freeman strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Frederick,ea1a2111-44cc-4996-babb-9439465e6760,Freeman,Freddie,3,07,bB,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,52,95.0,FA,76.0,130.0,10.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Ronald,860100f5-6b7a-40da-ace9-fc6805ed8744,13,Acuna,False,,Ronald,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-20T23:55:23.000Z,83.0,SE,13.0,2018
1,3,4,3,20,Freddie Freeman strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Frederick,ea1a2111-44cc-4996-babb-9439465e6760,Freeman,Freddie,3,07,kKS,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,53,96.0,FA,-82.0,47.0,1.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Ronald,860100f5-6b7a-40da-ace9-fc6805ed8744,13,Acuna,False,,Ronald,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-20T23:55:23.000Z,83.0,SE,13.0,2018
1,0,1,0,20,"Nick Markakis grounds out to second base, Daniel Murphy to Matt Adams.",,False,False,False,False,False,False,False,False,T,,,Nicholas,9880d4de-4cd4-47a5-8996-61d52a35ea2a,Markakis,Nick,4,07,bB,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,54,81.0,CU,-41.0,-156.0,12.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
2,0,2,0,20,"Nick Markakis grounds out to second base, Daniel Murphy to Matt Adams.",,False,False,False,False,False,False,False,False,T,,,Nicholas,9880d4de-4cd4-47a5-8996-61d52a35ea2a,Markakis,Nick,4,07,bB,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,55,89.0,CH,-52.0,-217.0,12.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
2,0,3,1,20,"Nick Markakis grounds out to second base, Daniel Murphy to Matt Adams.",,False,False,False,False,False,False,False,False,T,,,Nicholas,9880d4de-4cd4-47a5-8996-61d52a35ea2a,Markakis,Nick,4,07,kKL,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,56,95.0,FA,35.0,-43.0,9.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
3,0,4,1,20,"Nick Markakis grounds out to second base, Daniel Murphy to Matt Adams.",,False,False,False,False,False,False,False,False,T,,,Nicholas,9880d4de-4cd4-47a5-8996-61d52a35ea2a,Markakis,Nick,4,07,bB,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,57,81.0,CU,141.0,104.0,11.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
3,1,5,1,20,"Nick Markakis grounds out to second base, Daniel Murphy to Matt Adams.",,True,False,False,False,False,False,False,False,T,23,GB,Nicholas,9880d4de-4cd4-47a5-8996-61d52a35ea2a,Markakis,Nick,4,07,oGO,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,58,96.0,FA,-105.0,-95.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,1,1,0,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,bB,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,59,82.0,CU,-152.0,-143.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
