count.balls,count.outs,count.pitch_count,count.strikes,date,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1,runner_2,runner_3,runner_4
1,0,1,0,2016-04-08,Freddy Galvis flies out to left field to Michael Conforto.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,1,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,1,92.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,0,2,1,2016-04-08,Freddy Galvis flies out to left field to Michael Conforto.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,1,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,2,91.0,FA,6,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,0,3,2,2016-04-08,Freddy Galvis flies out to left field to Michael Conforto.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,1,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,3,87.0,SL,7,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,1,4,2,2016-04-08,Freddy Galvis flies out to left field to Michael Conforto.,,True,False,False,False,False,False,False,False,T,11,FB,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,1,oFO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,4,83.0,CH,9,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,1,1,2016-04-08,Cesar Hernandez singles to center field.,,False,False,False,False,False,False,False,False,T,,,César,342c2ff3-d328-4032-848e-92e7070b09ce,Hernández,César,1,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,5,84.0,CH,6,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,2,1,2016-04-08,Cesar Hernandez singles to center field.,,True,False,False,False,True,False,False,False,T,13,,César,342c2ff3-d328-4032-848e-92e7070b09ce,Hernández,César,1,aS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,6,86.0,SL,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'César', 'first_name': 'César', 'last_name': 'Hernández', 'jersey_number': '16', 'id': '342c2ff3-d328-4032-848e-92e7070b09ce'}",,,
1,1,1,0,2016-04-08,"Odubel Herrera grounds out to first base, Lucas Duda to Jacob deGrom.",,False,False,False,False,False,False,False,False,T,,,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,1,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,7,92.0,FA,12,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'César', 'first_name': 'César', 'last_name': 'Hernández', 'jersey_number': '16', 'id': '342c2ff3-d328-4032-848e-92e7070b09ce'}",,,
1,1,2,1,2016-04-08,"Odubel Herrera grounds out to first base, Lucas Duda to Jacob deGrom.",,False,False,False,False,False,False,False,False,T,,,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,1,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,8,92.0,FA,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'César', 'first_name': 'César', 'last_name': 'Hernández', 'jersey_number': '16', 'id': '342c2ff3-d328-4032-848e-92e7070b09ce'}",,,
1,1,3,2,2016-04-08,"Odubel Herrera grounds out to first base, Lucas Duda to Jacob deGrom.",,False,False,False,False,False,False,False,False,T,,,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,1,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,9,92.0,FA,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'César', 'first_name': 'César', 'last_name': 'Hernández', 'jersey_number': '16', 'id': '342c2ff3-d328-4032-848e-92e7070b09ce'}",,,
2,2,4,2,2016-04-08,"Odubel Herrera grounds out to first base, Lucas Duda to Jacob deGrom.",,False,False,False,False,False,False,False,False,T,,,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,1,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,10,93.0,FA,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'out': True, 'outcome_id': 'CS2', 'description': 'Cesar Hernandez caught stealing second.', 'preferred_name': 'César', 'first_name': 'César', 'last_name': 'Hernández', 'jersey_number': '16', 'id': '342c2ff3-d328-4032-848e-92e7070b09ce', 'fielders': [{'type': 'putout', 'preferred_name': 'Asdrubal', 'first_name': 'Asdrubal', 'last_name': 'Cabrera', 'jersey_number': '13', 'id': '63909aed-f094-4154-859f-bf45d81a5ebe'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Travis', 'first_name': 'Travis', 'last_name': ""d'Arnaud"", 'jersey_number': '7', 'id': '6cc35dbd-458e-48a5-a187-99abccbc1abf'}]}",,,
2,3,5,2,2016-04-08,"Odubel Herrera grounds out to first base, Lucas Duda to Jacob deGrom.",,True,False,False,False,False,False,False,False,T,24,GB,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,1,oGO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,11,84.0,CH,9,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,1,1,2016-04-08,Ryan Howard strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,2,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,12,86.0,SL,3,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,2,2,2016-04-08,Ryan Howard strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,2,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,13,79.0,CU,9,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,3,3,2016-04-08,Ryan Howard strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,2,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,14,91.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,1,1,2016-04-08,"Andres Blanco grounds out to shortstop, Asdrubal Cabrera to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,2,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,15,92.0,FA,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,2,2,2016-04-08,"Andres Blanco grounds out to shortstop, Asdrubal Cabrera to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,2,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,16,83.0,CH,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,3,2,2016-04-08,"Andres Blanco grounds out to shortstop, Asdrubal Cabrera to Lucas Duda.",,True,False,False,False,False,False,False,False,T,22,GB,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,2,oGO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,17,84.0,CH,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,1,1,2016-04-08,Cedric Hunter singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,18,92.0,FA,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,2,2,2016-04-08,Cedric Hunter singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,19,92.0,FA,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,2,3,2,2016-04-08,Cedric Hunter singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,20,92.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,2,4,2,2016-04-08,Cedric Hunter singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,21,92.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,2,5,2,2016-04-08,Cedric Hunter singles to shortstop.,,False,False,False,False,False,False,False,False,T,,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,22,86.0,CH,12,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,2,6,2,2016-04-08,Cedric Hunter singles to shortstop.,,True,False,False,False,True,False,False,False,T,22,,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,2,aS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,23,88.0,SL,2,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Cedric', 'first_name': 'Cedric', 'last_name': 'Hunter', 'jersey_number': '21', 'id': '1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef'}",,,
0,2,1,1,2016-04-08,Cameron Rupp strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,2,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,24,92.0,FA,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Cedric', 'first_name': 'Cedric', 'last_name': 'Hunter', 'jersey_number': '21', 'id': '1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef'}",,,
0,2,2,2,2016-04-08,Cameron Rupp strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,2,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,25,92.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Cedric', 'first_name': 'Cedric', 'last_name': 'Hunter', 'jersey_number': '21', 'id': '1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef'}",,,
0,3,3,3,2016-04-08,Cameron Rupp strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,2,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,26,93.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Cedric', 'first_name': 'Cedric', 'last_name': 'Hunter', 'jersey_number': '21', 'id': '1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef'}",,,
0,0,1,1,2016-04-08,Emmanuel Burriss lines out to shortstop to Asdrubal Cabrera.,,False,False,False,False,False,False,False,False,T,,,Emmanuel,b9451dae-626a-4996-b398-748a13fc635b,Burriss,Emmanuel,3,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,27,91.0,FA,6,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,2,1,2016-04-08,Emmanuel Burriss lines out to shortstop to Asdrubal Cabrera.,,True,False,False,False,False,False,False,False,T,22,LD,Emmanuel,b9451dae-626a-4996-b398-748a13fc635b,Burriss,Emmanuel,3,oLO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,28,83.0,CH,9,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,1,1,0,2016-04-08,Jerad Eickhoff called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jerad,4b4cb838-5abb-477f-b651-0310efa62ae3,Eickhoff,Jerad,3,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,29,92.0,FA,13,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,1,2,1,2016-04-08,Jerad Eickhoff called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jerad,4b4cb838-5abb-477f-b651-0310efa62ae3,Eickhoff,Jerad,3,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,30,92.0,FA,7,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,1,3,2,2016-04-08,Jerad Eickhoff called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jerad,4b4cb838-5abb-477f-b651-0310efa62ae3,Eickhoff,Jerad,3,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,31,86.0,SL,12,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,1,4,2,2016-04-08,Jerad Eickhoff called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Jerad,4b4cb838-5abb-477f-b651-0310efa62ae3,Eickhoff,Jerad,3,bB,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,32,93.0,FA,13,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,2,5,3,2016-04-08,Jerad Eickhoff called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Jerad,4b4cb838-5abb-477f-b651-0310efa62ae3,Eickhoff,Jerad,3,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,33,92.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,1,1,2016-04-08,Freddy Galvis strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,34,79.0,CU,9,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,2,2,1,2016-04-08,Freddy Galvis strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,35,84.0,CH,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,2,3,1,2016-04-08,Freddy Galvis strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,36,77.0,CU,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
3,2,4,1,2016-04-08,Freddy Galvis strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,37,92.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
3,2,5,2,2016-04-08,Freddy Galvis strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,38,92.0,FA,2,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
3,3,6,3,2016-04-08,Freddy Galvis strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Freddy,8540822b-75bd-424d-ba88-5e60c80b6c30,Galvis,Freddy,3,kKS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,39,92.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,1,1,2016-04-08,Cesar Hernandez flies out to shallow left field to Michael Conforto.,,False,False,True,False,False,False,False,False,T,,,César,342c2ff3-d328-4032-848e-92e7070b09ce,Hernández,César,4,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,40,79.0,CU,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,1,2,1,2016-04-08,Cesar Hernandez flies out to shallow left field to Michael Conforto.,,True,False,False,False,False,False,False,False,T,16,FB,César,342c2ff3-d328-4032-848e-92e7070b09ce,Hernández,César,4,oFO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,41,91.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,1,0,2016-04-08,"Odubel Herrera grounds out to shallow infield, David Wright to Lucas Duda.",,True,True,False,False,False,False,False,False,T,28,GB,David,5a82d6e0-6981-4eab-85ed-c4bc55b951ca,Herrera,Odubel,4,oGO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,42,79.0,CU,2,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,2,1,1,2016-04-08,"Ryan Howard grounds out to shallow center field, Neil Walker to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,4,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,43,78.0,CU,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
1,2,2,1,2016-04-08,"Ryan Howard grounds out to shallow center field, Neil Walker to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,4,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,44,92.0,FA,10,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
2,2,3,1,2016-04-08,"Ryan Howard grounds out to shallow center field, Neil Walker to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,4,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,45,79.0,CU,12,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
3,2,4,1,2016-04-08,"Ryan Howard grounds out to shallow center field, Neil Walker to Lucas Duda.",,False,False,False,False,False,False,False,False,T,,,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,4,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,46,84.0,CH,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
3,3,5,1,2016-04-08,"Ryan Howard grounds out to shallow center field, Neil Walker to Lucas Duda.",,True,False,False,False,False,False,False,False,T,19,GB,Ryan,b3516925-d942-4284-8cbc-16592eae31b4,Howard,Ryan,4,oGO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,47,91.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,1,1,2016-04-08,Andres Blanco singles to center field.,,False,False,False,False,False,False,False,False,T,,,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,5,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,48,78.0,CU,7,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,2,2,2016-04-08,Andres Blanco singles to center field.,,False,False,False,False,False,False,False,False,T,,,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,5,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,49,84.0,CH,3,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,,,,
0,0,3,2,2016-04-08,Andres Blanco singles to center field.,,True,False,False,False,True,False,False,False,T,13,,Andrés,9681d8f1-db23-41f6-8054-d0182e3b6f46,Blanco,Andrés,5,aS,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,50,91.0,FA,2,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
0,1,1,0,2016-04-08,Cedric Hunter pops out to shallow center field to Asdrubal Cabrera.,,True,False,False,False,False,False,False,False,T,17,PU,Cedric,1a4be1ee-1163-4ddf-a52d-eb4b5c3daeef,Hunter,Cedric,5,oPO,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,51,91.0,FA,3,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
0,1,1,1,2016-04-08,Cameron Rupp called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,5,kKS,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,52,86.0,SL,2,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
0,1,2,2,2016-04-08,Cameron Rupp called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,5,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,53,92.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
0,2,3,3,2016-04-08,Cameron Rupp called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Cameron,cce10d2f-aef6-479d-b0e5-f008c1ddbc19,Rupp,Cameron,5,kKL,Jacob,R,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,54,93.0,FA,4,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
0,2,1,1,2016-04-08,Emmanuel Burriss strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Emmanuel,b9451dae-626a-4996-b398-748a13fc635b,Burriss,Emmanuel,5,kKL,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,55,91.0,FA,8,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
1,2,2,1,2016-04-08,Emmanuel Burriss strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Emmanuel,b9451dae-626a-4996-b398-748a13fc635b,Burriss,Emmanuel,5,bB,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,56,91.0,FA,11,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
1,2,3,2,2016-04-08,Emmanuel Burriss strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Emmanuel,b9451dae-626a-4996-b398-748a13fc635b,Burriss,Emmanuel,5,kF,Jacob,L,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,deGrom,57,91.0,FA,5,R,Jacob,e5cfe3b2-6596-4f08-bba7-f107ecae63c2,"{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Andrés', 'first_name': 'Andrés', 'last_name': 'Blanco', 'jersey_number': '4', 'id': '9681d8f1-db23-41f6-8054-d0182e3b6f46'}",,,
