count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,year
1,0,1,0,28,John Jaso singles to shallow center field.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,1,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,1,94.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,0,2,0,28,John Jaso singles to shallow center field.,,True,False,False,False,True,False,False,False,T,18,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,1,05,aS,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,2,92.0,CT,6,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,AD1,John,0.0,,,,,,,,,,,,,2016
0,0,1,1,28,Andrew McCutchen strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,1,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,3,93.0,FA,4,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
0,0,2,2,28,Andrew McCutchen strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,1,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,4,93.0,FA,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
1,0,3,2,28,Andrew McCutchen strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,1,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,5,96.0,FA,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
2,0,4,2,28,Andrew McCutchen strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,1,05,bDB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,6,96.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
2,1,5,3,28,Andrew McCutchen strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,1,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,7,82.0,SL,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
1,1,1,0,28,Gregory Polanco lines out to shortstop to Elvis Andrus. John Jaso to third. Fielding error by Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,1,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,8,98.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
1,1,2,1,28,Gregory Polanco lines out to shortstop to Elvis Andrus. John Jaso to third. Fielding error by Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,1,05,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,9,89.0,CT,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
1,1,3,2,28,Gregory Polanco lines out to shortstop to Elvis Andrus. John Jaso to third. Fielding error by Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,1,05,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,10,91.0,CT,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
2,1,4,2,28,Gregory Polanco lines out to shortstop to Elvis Andrus. John Jaso to third. Fielding error by Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,1,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,11,98.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,1.0,,,,,,,,,,,,,2016
2,2,5,2,28,Gregory Polanco lines out to shortstop to Elvis Andrus. John Jaso to third. Fielding error by Elvis Andrus.,"[{'type': 'fielding', 'preferred_name': 'Elvis', 'first_name': 'Elvis', 'last_name': 'Andrus', 'jersey_number': '1', 'id': '85d6d865-97c4-427b-8f4f-eb6dad286e57'}]",True,False,False,False,False,False,False,False,T,22,LD,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,1,05,oLO,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,12,82.0,SL,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,John Jaso to third.,3.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,AD3,John,1.0,,,,,,,,,,,,,2016
1,2,1,0,28,"David Freese grounds out to third base, Adrian Beltre to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,1,05,bDB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,13,98.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,3.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,3.0,,,,,,,,,,,,,2016
1,2,2,1,28,"David Freese grounds out to third base, Adrian Beltre to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,1,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,14,95.0,FA,6,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,3.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,3.0,,,,,,,,,,,,,2016
2,2,3,1,28,"David Freese grounds out to third base, Adrian Beltre to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,1,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,15,95.0,FA,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,3.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,3.0,,,,,,,,,,,,,2016
2,3,4,1,28,"David Freese grounds out to third base, Adrian Beltre to Mitch Moreland.",,True,False,False,False,False,False,False,False,T,21,GB,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,1,05,oGO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,16,95.0,FA,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,3.0,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,28,Jaso,False,,John,3.0,,,,,,,,,,,,,2016
0,0,1,1,28,Starling Marte strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,2,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,17,93.0,FA,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,0,2,2,28,Starling Marte strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,2,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,18,81.0,SL,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,1,3,3,28,Starling Marte strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,2,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,19,95.0,FA,7,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,2,1,0,28,Francisco Cervelli flies out to center field to Ian Desmond.,,True,False,False,False,False,False,False,False,T,13,FB,Francisco,6f3086f7-2619-41f6-9435-767cc9db83cf,Cervelli,Francisco,2,05,oFO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,20,91.0,FA,6,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,2,1,1,28,Matt Joyce called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Matthew,51cfeba6-6ea2-420b-8512-92584890a8a1,Joyce,Matt,2,05,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,21,89.0,CT,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,2,2,2,28,Matt Joyce called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Matthew,51cfeba6-6ea2-420b-8512-92584890a8a1,Joyce,Matt,2,05,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,22,92.0,FA,9,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,3,3,3,28,Matt Joyce called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Matthew,51cfeba6-6ea2-420b-8512-92584890a8a1,Joyce,Matt,2,05,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,23,96.0,FA,7,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,0,1,1,28,"Jordy Mercer grounds out to shortstop, Elvis Andrus to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,3,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,24,92.0,FA,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,0,2,2,28,"Jordy Mercer grounds out to shortstop, Elvis Andrus to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,3,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,25,79.0,SL,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,1,3,2,28,"Jordy Mercer grounds out to shortstop, Elvis Andrus to Mitch Moreland.",,True,False,False,False,False,False,False,False,T,22,GB,Jordy,f7e89c0d-5a15-4085-9a46-18aaaa5955da,Mercer,Jordy,3,05,oGO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,26,83.0,SL,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,1,1,0,28,Cole Figueroa walks.,,False,False,False,False,False,False,False,False,T,,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,Figueroa,Cole,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,27,89.0,CT,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,1,2,0,28,Cole Figueroa walks.,,False,False,False,False,False,False,False,False,T,,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,Figueroa,Cole,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,28,91.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
3,1,3,0,28,Cole Figueroa walks.,,False,False,False,False,False,False,False,False,T,,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,Figueroa,Cole,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,29,91.0,FA,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
4,1,4,0,28,Cole Figueroa walks.,,True,False,False,False,False,False,False,False,T,,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,Figueroa,Cole,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,30,92.0,FA,7,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,AD1,Cole,0.0,,,,,,,,,,,,,2016
0,1,1,1,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,kKL,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,31,89.0,CT,6,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
1,1,2,1,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,32,92.0,FA,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
1,1,3,2,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,33,93.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
2,1,4,2,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,34,70.0,CU,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
3,1,5,2,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,35,90.0,CT,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
3,1,6,2,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,False,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,kF,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,36,82.0,SL,6,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,1.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,1.0,,,,,,,,,,,,,2016
3,2,7,3,28,John Jaso strikes out swinging. Cole Figueroa steals second.,,True,False,False,False,False,False,False,False,T,,,John,ba0ec5b4-ddd9-4f8f-a3d8-2e0c0c84047a,Jaso,John,3,05,kKS,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,37,84.0,SL,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,Cole Figueroa steals second.,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,SB2,Cole,1.0,,,,,,,,,,,,,2016
1,2,1,0,28,Andrew McCutchen lines out to shortstop to Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,3,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,38,95.0,FA,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,2.0,,,,,,,,,,,,,2016
2,2,2,0,28,Andrew McCutchen lines out to shortstop to Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,3,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,39,95.0,FA,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,2.0,,,,,,,,,,,,,2016
2,2,3,1,28,Andrew McCutchen lines out to shortstop to Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,3,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,40,95.0,FA,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,2.0,,,,,,,,,,,,,2016
2,2,4,2,28,Andrew McCutchen lines out to shortstop to Elvis Andrus.,,False,False,False,False,False,False,False,False,T,,,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,3,05,kKL,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,41,83.0,SL,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,2.0,,,,,,,,,,,,,2016
2,3,5,2,28,Andrew McCutchen lines out to shortstop to Elvis Andrus.,,True,False,False,False,False,False,False,False,T,22,LD,Andrew,53a80099-966e-451c-a1e2-dccbb16f8dd8,McCutchen,Andrew,3,05,oLO,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,42,86.0,SL,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,2.0,,Stephen,fac2c963-298c-469a-8b21-d700908a511c,24,Figueroa,False,,Cole,2.0,,,,,,,,,,,,,2016
1,0,1,0,28,"Gregory Polanco grounds out to second base, Jurickson Profar to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,4,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,43,91.0,FA,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,0,2,0,28,"Gregory Polanco grounds out to second base, Jurickson Profar to Mitch Moreland.",,False,False,False,False,False,False,False,False,T,,,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,4,05,bB,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,44,87.0,CT,11,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,1,3,0,28,"Gregory Polanco grounds out to second base, Jurickson Profar to Mitch Moreland.",,True,False,False,False,False,False,False,False,T,23,GB,Grégory,f772223f-2fbe-4191-aa67-6f495b4c7dd8,Polanco,Grégory,4,05,oGO,Yu,L,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,45,92.0,FA,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,1,1,1,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,46,95.0,FA,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,1,2,1,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,47,69.0,CU,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,1,3,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,48,95.0,FA,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,1,4,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kF,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,49,97.0,FA,3,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,1,5,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,50,82.0,SL,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,1,6,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kF,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,51,98.0,FA,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
2,1,7,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kF,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,52,70.0,CU,8,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
3,1,8,2,28,David Freese strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,53,96.0,FA,13,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
3,2,9,3,28,David Freese strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,David,6b511f87-fd17-4dfd-b227-8e96fc8951c2,Freese,David,4,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,54,96.0,FA,5,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
0,2,1,1,28,"Starling Marte grounds out to shallow infield, Mitch Moreland to Yu Darvish.",,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,4,05,kKS,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,55,94.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,2,2,1,28,"Starling Marte grounds out to shallow infield, Mitch Moreland to Yu Darvish.",,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,4,05,bB,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,56,65.0,CU,10,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,2,3,2,28,"Starling Marte grounds out to shallow infield, Mitch Moreland to Yu Darvish.",,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,4,05,kFT,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,57,95.0,FA,2,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
1,2,4,2,28,"Starling Marte grounds out to shallow infield, Mitch Moreland to Yu Darvish.",,False,False,False,False,False,False,False,False,T,,,Starling,1c58cf18-0d61-479d-9438-0a4057f552ef,Marte,Starling,4,05,kF,Yu,R,cc672f14-6c84-4dde-8beb-90664d467843,Darvish,58,97.0,FA,12,R,Yu,cc672f14-6c84-4dde-8beb-90664d467843,,,,,,,,,,,,,,,,,,,,,,,,2016
